	SID	day	sex	session	handedness	scanner	onset	duration	value	body_site	skin_site	temperature	condition	keys	rt	phase	biopac_channel
0	2584	2	M	2	R	MS MK	2.7843971000002057	5.013801859997329		Chest	2	48.5	Instructions			Control	19
1	2584	2	M	2	R	MS MK	8.137268100000256	5.0093867699979455	47.28395061728395	Chest	2	48.5	Expectancy		2.7692980000001626	Control	51
2	2584	2	M	2	R	MS MK	13.540872200000194	2.0022219799975574		Chest	2	48.5	Cue			Control	6
3	2584	2	M	2	R	MS MK	15.561431000000084	8.011260340000263		Chest	2	48.5	Pre-Jitter			Control	7
4	2584	2	M	2	R	MS MK	23.636223299999983	14.995232749999559		Chest	2	48.5	Control Heat 			Control	17
5	2584	2	M	2	R	MS MK	38.64157510000041	9.001415069999894		Chest	2	48.5	Mid-Jitter			Control	8
6	2584	2	M	2	R	MS MK	47.68411390000074	4.999832709999282	1.0	Chest	2	48.5	PainBinary		1.1171082000000752	Control	20
7	2584	2	M	2	R	MS MK	52.71884200000022	5.013809209999636	45.49382716049382	Chest	2	48.5	IntensityRating		2.6202190999993036	Control	21
8	2584	2	M	2	R	MS MK	57.744939300000624	9.011727139997674		Chest	2	48.5	Post-Q-Jitter			Control	9
9	2584	2	M	2	R	MS MK	67.10940870000013	5.016257010000118	50.0	Chest	2	48.5	Expectancy		1.9005096000000776	Control	51
10	2584	2	M	2	R	MS MK	72.49420720000035	2.0134131799995885		Chest	2	48.5	Cue			Control	6
11	2584	2	M	2	R	MS MK	74.5132650000005	8.008807539998088		Chest	2	48.5	Pre-Jitter			Control	7
12	2584	2	M	2	R	MS MK	82.56428120000055	15.00695418000032		Chest	2	48.5	Control Heat 			Control	17
13	2584	2	M	2	R	MS MK	97.57545720000053	7.001436869999452		Chest	2	48.5	Mid-Jitter			Control	8
14	2584	2	M	2	R	MS MK	104.61867390000043	4.99845250999897	1.0	Chest	2	48.5	PainBinary		1.5343034999996235	Control	20
15	2584	2	M	2	R	MS MK	109.65031690000069	5.00194700999964	53.2716049382716	Chest	2	48.5	IntensityRating		3.317100400000527	Control	21
16	2584	2	M	2	R	MS MK	114.66251140000077	7.010990540000421		Chest	2	48.5	Post-Q-Jitter			Control	9
17	2584	2	M	2	R	MS MK	121.98541730000034	5.01535530000092	55.8641975308642	Chest	2	48.5	Expectancy		2.783507400000417	Control	51
18	2584	2	M	2	R	MS MK	127.38158040000053	2.0064452799997525		Chest	2	48.5	Cue			Control	6
19	2584	2	M	2	R	MS MK	129.39594209999996	8.011225339998418		Chest	2	48.5	Pre-Jitter			Control	7
20	2584	2	M	2	R	MS MK	137.45910840000033	15.001764080000612		Chest	2	48.5	Control Heat 			Control	17
21	2584	2	M	2	R	MS MK	152.47674780000034	7.0165919399987615		Chest	2	48.5	Mid-Jitter			Control	8
22	2584	2	M	2	R	MS MK	159.5197190000008	5.0141167099991435	1.0	Chest	2	48.5	PainBinary		1.3501616000003196	Control	20
23	2584	2	M	2	R	MS MK	164.56713750000017	5.0027435100009825	52.09876543209876	Chest	2	48.5	IntensityRating		2.2838033999996696	Control	21
24	2584	2	M	2	R	MS MK	169.57983980000063	7.010747739999715		Chest	2	48.5	Post-Q-Jitter			Control	9
25	2584	2	M	2	R	MS MK	176.91074200000003	5.015700370001468	54.629629629629626	Chest	2	48.5	Expectancy		2.970204499999454	Control	51
26	2584	2	M	2	R	MS MK	182.29711750000024	2.0097377799984315		Chest	2	48.5	Cue			Control	6
27	2584	2	M	2	R	MS MK	184.31286220000038	4.0116446399997585		Chest	2	48.5	Pre-Jitter			Control	7
28	2584	2	M	2	R	MS MK	188.36819790000027	15.001132279999183		Chest	2	48.5	Control Heat 			Control	17
29	2584	2	M	2	R	MS MK	203.37724940000044	5.016588939998655		Chest	2	48.5	Mid-Jitter			Control	8
30	2584	2	M	2	R	MS MK	208.41790450000008	5.002052210000329	1.0	Chest	2	48.5	PainBinary		1.4696888000007675	Control	20
31	2584	2	M	2	R	MS MK	213.45232570000007	4.999981709999702	58.58024691358025	Chest	2	48.5	IntensityRating		2.4534255999997185	Control	21
32	2584	2	M	2	R	MS MK	218.46366190000026	5.010726939997767		Chest	2	48.5	Post-Q-Jitter			Control	9
33	2584	2	M	2	R	MS MK	223.78179070000078	5.0078535999982705	56.04938271604939	Chest	2	48.5	Expectancy		2.6504660999999032	Control	51
34	2584	2	M	2	R	MS MK	229.16269210000064	2.012815179999052		Chest	2	48.5	Cue			Control	6
35	2584	2	M	2	R	MS MK	231.17972290000034	8.012235639997925		Chest	2	48.5	Pre-Jitter			Control	7
36	2584	2	M	2	R	MS MK	239.24239070000021	15.003686279999783		Chest	2	48.5	Control Heat 			Control	17
37	2584	2	M	2	R	MS MK	254.26011470000049	7.001777069999662		Chest	2	48.5	Mid-Jitter			Control	8
38	2584	2	M	2	R	MS MK	261.30298459999995	4.999551810000412	1.0	Chest	2	48.5	PainBinary		1.783886899999743	Control	20
39	2584	2	M	2	R	MS MK	266.33532660000037	5.001712709999083	49.93827160493827	Chest	2	48.5	IntensityRating		0.9004209000004266	Control	21
40	2584	2	M	2	R	MS MK	271.3471758000005	7.0114163400003235		Chest	2	48.5	Post-Q-Jitter			Control	9
