	onset	duration	trial_type	body_site	temp
0	2207.9180320999585	12.998465500000293	4.0		
1	2220.9180555995554	12.999013199999808	1.0	Right Arm	47.5
2	2233.9348527998663	13.003368799999862	4.0		
3	2246.9349404997192	13.001491199999691	1.0	Right Arm	47.5
4	2260.618395199999	13.017770599999949	3.0	Right Arm	
5	2273.6184432995506	12.999726100000316	2.0	Right Arm	36.5
6	2286.7853359999135	13.008421399999861	3.0	Right Arm	
7	2299.785301399883	13.001794900000277	2.0	Right Arm	36.5
8	2313.468627799768	12.992337099999986	4.0		
9	2326.468835399952	13.00057089999973	2.0	Right Arm	36.5
10	2339.4689454999752	13.000246900000093	4.0		
11	2353.0690221996047	13.000231500000154	3.0	Right Arm	
12	2366.0691262995824	12.999777900000026	2.0	Right Arm	36.5
13	2379.069213199895	12.999280199999703	4.0		
14	2392.2194228996523	13.000908600000002	4.0		
15	2405.2193951997906	13.00166739999986	1.0	Right Arm	47.5
16	2418.2195055997	12.999216100000012	4.0		
17	2431.3694066996686	12.993622899999991	4.0		
18	2444.3696913998574	13.000155499999892	2.0	Right Arm	36.5
19	2457.369878999889	13.000514800000019	3.0	Right Arm	
20	2470.9866505996324	13.005843500000083	3.0	Right Arm	
21	2483.9866567999125	13.000865900000008	2.0	Right Arm	36.5
22	2496.9868582999334	13.000636100000065	3.0	Right Arm	
23	2510.1535504995845	13.003773700000238	3.0	Right Arm	
24	2523.153601799626	13.001612099999875	1.0	Right Arm	47.5
25	2536.1704770997167	13.004656199999772	4.0		
26	2549.170464999974	13.001501400000052	2.0	Right Arm	36.5
27	2562.3373413998634	13.005117400000017	4.0		
28	2575.3373471996747	13.001844599999913	1.0	Right Arm	47.5
29	2588.337527900003	12.99963009999965	3.0	Right Arm	
30	2601.5041911997832	13.002258600000005	3.0	Right Arm	
31	2614.504276599735	12.998521500000152	1.0	Right Arm	47.5
32	2627.537816299591	13.00470630000018	4.0		
33	2640.5377789996564	13.00179960000014	2.0	Right Arm	36.5
34	2653.6711797998287	12.995958599999994	3.0	Right Arm	
35	2666.6713440995663	12.999598500000047	1.0	Right Arm	47.5
36	2679.6714804996736	12.999351800000113	3.0	Right Arm	
37	2693.3383574998006	13.00332329999992	3.0	Right Arm	
38	2706.338246999774	13.001030099999753	1.0	Right Arm	47.5
39	2719.338370599784	13.000389400000131	4.0		
40	Valence Rating:	-11.687242798353907			
41	Intensity Rating:	28.024691358024693			
42	Comfort Rating:	40.617283950617285			
