	repetition	body_site	temperature	pain	intensity	tolerance
0	1	Right Leg	48.0	1.0	47.53086419753087	1.0
1	2	Right Leg	48.5	1.0	52.407407407407405	-1.0
2	3	Right Leg	48.0	1.0	52.901234567901234	-1.0
3	4	Right Leg	47.5	1.0	51.48148148148148	1.0
4	5	Right Leg	47.5	1.0	52.77777777777778	-1.0
5	6	Right Leg	47.0	1.0	51.60493827160494	1.0
6	7	Right Leg	47.0	1.0	50.617283950617285	1.0
7	1	Left Arm	48.0	1.0	65.74074074074075	-1.0
8	2	Left Arm	47.5	1.0	65.98765432098766	-1.0
9	3	Left Arm	47.0	1.0	53.14814814814815	1.0
10	4	Left Arm	47.0	1.0	50.37037037037037	1.0
11	5	Left Arm	47.0	1.0	48.148148148148145	1.0
12	6	Left Arm	47.0	1.0	48.7037037037037	1.0
13	7	Left Arm	47.0	1.0	48.39506172839506	1.0
14	1	Left Leg	48.0	1.0	72.5925925925926	-1.0
15	2	Left Leg	47.5	1.0	65.4320987654321	-1.0
16	3	Left Leg	47.0	1.0	58.82716049382716	-1.0
17	4	Left Leg	46.5	1.0	53.333333333333336	1.0
18	5	Left Leg	46.5	1.0	50.24691358024691	1.0
19	6	Left Leg	46.5	1.0	49.75308641975309	1.0
20	7	Left Leg	46.5	1.0	49.629629629629626	1.0
21	1	Right Arm	48.0	1.0	79.69135802469137	-1.0
22	2	Right Arm	47.5	1.0	64.62962962962962	1.0
23	3	Right Arm	47.5	1.0	63.20987654320987	1.0
24	4	Right Arm	47.5	1.0	58.14814814814815	1.0
25	5	Right Arm	47.5	1.0	65.12345679012346	-1.0
26	6	Right Arm	47.0	1.0	60.98765432098765	-1.0
27	7	Right Arm	46.5	1.0	53.82716049382715	1.0
28	1	Right Face	48.0	1.0	53.82716049382715	-1.0
29	2	Right Face	47.5	1.0	49.81481481481482	1.0
30	3	Right Face	47.5	1.0	46.04938271604939	1.0
31	4	Right Face	47.5	1.0	44.320987654320994	1.0
32	5	Right Face	47.5	1.0	42.407407407407405	1.0
33	6	Right Face	47.5	1.0	41.91358024691358	1.0
34	7	Right Face	47.5	1.0	38.88888888888889	1.0
35	1	Left Face	48.0	1.0	71.54320987654322	-1.0
36	2	Left Face	47.5	1.0	53.51851851851852	1.0
37	3	Left Face	47.5	1.0	48.086419753086425	1.0
38	4	Left Face	47.5	1.0	42.46913580246914	1.0
39	5	Left Face	47.5	1.0	41.23456790123456	1.0
40	6	Left Face	47.5	1.0	38.76543209876544	1.0
41	7	Left Face	47.5	1.0	37.46913580246913	1.0
42	1	Abdomen	48.0	1.0	95.92592592592592	-1.0
43	2	Abdomen	47.5	1.0	80.49382716049384	-1.0
44	3	Abdomen	47.0	1.0	75.4320987654321	-1.0
45	4	Abdomen	46.5	1.0	61.79012345679013	1.0
46	5	Abdomen	46.5	1.0	60.80246913580246	1.0
47	6	Abdomen	46.5	1.0	62.40740740740741	1.0
48	7	Abdomen	46.5	1.0	56.41975308641975	1.0
49	1	Chest	48.0	1.0	72.8395061728395	-1.0
50	2	Chest	47.5	1.0	64.81481481481481	-1.0
51	3	Chest	47.0	1.0	59.38271604938271	1.0
52	4	Chest	47.0	1.0	54.1358024691358	1.0
53	5	Chest	47.0	1.0	52.962962962962955	1.0
54	6	Chest	47.0	1.0	52.160493827160494	1.0
55	7	Chest	47.0	1.0	51.48148148148148	1.0
