	onset	duration	trial_type	body_site	temp
0	2.7913782999967225	1.9833580999984406	3-cue	Right Arm	
1	4.774736399995163	11.010118198290002	3-trial	Right Arm	
2	15.775120899983449	13.008126759988954	1	Right Arm	46.5
3	28.774344100005692	1.98359800002072	3-cue	Right Arm	
4	30.757942100026412	11.00961546000326	3-trial	Right Arm	
5	41.75860339999781	13.00822156004142	2	Right Arm	37.5
6	54.75811699999031	13.009344260033686	4		
7	67.75750429998152	13.010760959994514	1	Right Arm	46.5
8	80.757483399997	13.011031160014682	4		
9	93.75826800000505	1.9830906999995932	3-cue	Right Arm	
10	95.74135870000464	11.009886060026474	3-trial	Right Arm	
11	106.74171800000477	13.009592660004273	1	Right Arm	46.5
12	119.74108439998236	13.01107326001511	4		
13	132.7415587999858	13.010331159981433	1	Right Arm	46.5
14	145.74231149998377	1.9831652999855578	3-cue	Right Arm	
15	147.72547679996933	11.00918635999551	3-trial	Right Arm	
16	158.72573129998636	13.009022259997437	2	Right Arm	37.5
17	171.72496599997976	1.983120399992913	3-cue	Right Arm	
18	173.70808639997267	11.010976560035488	3-trial	Right Arm	
19	184.71011359998374	13.007316060015	4		
20	197.7086369000026	13.010432960028993	1	Right Arm	46.5
21	210.7090526999964	1.983423599973321	3-cue	Right Arm	
22	212.6924762999697	11.009729159995914	3-trial	Right Arm	
23	223.69313319999492	13.00851865997538	4		
24	236.69158829998923	13.011796160019003	2	Right Arm	37.5
25	249.69160299998475	13.011988059995929	4		
26	262.69338979999884	1.9831867000029888	3-cue	Right Arm	
27	264.67657650000183	11.008728460030397	3-trial	Right Arm	
28	275.6767527000047	13.00867686001584	2	Right Arm	37.5
29	288.67562719999114	13.011135560023831	4		
30	301.6761662999925	13.010247259982862	4		
31	314.67566159999114	13.011470659985207	2	Right Arm	37.5
32	327.6764746999834	1.9832939000043552	3-cue	Right Arm	
33	329.65976859998773	11.010099360020831	3-trial	Right Arm	
34	340.6608609999821	13.008133760013152	2	Right Arm	37.5
35	353.6602147000085	13.009621660021367	4		
36	366.6597448999819	13.01076396004646	2	Right Arm	37.5
37	379.6602687999839	13.009895260009216	4		
38	392.65969349999796	13.011239660030697	1	Right Arm	46.5
39	405.6604692999972	1.9831706999975722	3-cue	Right Arm	
40	407.6436399999948	11.010060260043247	3-trial	Right Arm	
41	418.64482660000795	13.00803806001204	1	Right Arm	46.5
42	431.64412749998155	1.9828243000083603	3-cue	Right Arm	
43	433.6269517999899	11.01013576000696	3-trial	Right Arm	
44	444.628464599984	1.9831959000148345	3-cue	Right Arm	
45	446.61166049999883	11.007954659988172	3-trial	Right Arm	
46	457.61191809998127	13.007771560020046	1	Right Arm	46.5
47	470.6107824000064	13.010238260001643	4		
48	483.6112592999998	13.009475860046223	4		
49	496.61078339998494	13.010624760005157	2	Right Arm	37.5
50	509.61116760000004	1.983733700006269	3-cue	Right Arm	
51	511.5949013000063	11.00964716001181	3-trial	Right Arm	
52	Valence Rating:	5.308641975308646			
53	Intensity Rating:	21.23456790123457			
54	Comfort Rating:	58.2716049382716			
