	onset	duration	rt	response	correct	bodySite	temperature	condition
0	290.49226629998884	1.9832326599862427			1.0	Left Leg	46.0	1back
1	292.4768805000058	2.0097561800212134			0.0	Left Leg	46.0	1back
2	294.47682209999766	2.007824480009731			0.0	Left Leg	46.0	1back
3	296.47683609998785	2.007863780017942			0.0	Left Leg	46.0	1back
4	298.52742929998203	1.9628731400007382			0.0	Left Leg	46.0	1back
5	300.4935256000026	2.0114942800137214			0.0	Left Leg	46.0	1back
6	302.49355809998815	2.0072972800116986			0.0	Left Leg	46.0	1back
7	304.49346749999677	2.0087979800009634			0.0	Left Leg	46.0	1back
8	306.49356820000685	2.009174279985018			0.0	Left Leg	46.0	1back
9	308.49360539999907	2.0073736800113693			0.0	Left Leg	46.0	1back
10	intensity: 	50.0						
11	328.0260431999923	1.983190659986576			1.0	Left Leg	46.0	1back
12	330.01041019998956	2.009561980026774			0.0	Left Leg	46.0	1back
13	332.0104272000026	2.0076742800010834			0.0	Left Leg	46.0	1back
14	334.0104427000042	2.008000579982763			0.0	Left Leg	46.0	1back
15	336.0427462999942	1.9672662400116678			0.0	Left Leg	46.0	1back
16	338.0272190999822	2.0116004800074734			0.0	Left Leg	46.0	1back
17	340.0271841000067	2.0074049800168723			0.0	Left Leg	46.0	1back
18	342.0271049999865	2.0075125800212845			0.0	Left Leg	46.0	1back
19	344.02718809997896	2.0075173799996264			0.0	Left Leg	46.0	1back
20	346.0272907000035	2.007565579988295			0.0	Left Leg	46.0	1back
21	intensity: 	50.0						
22	368.0595431999827	1.9674341799982358			1.0	Left Leg	46.0	1back
23	370.0440525999875	2.011141080001835			0.0	Left Leg	46.0	1back
24	372.04550979999476	2.005774079996627			0.0	Left Leg	46.0	1back
25	374.0608490000013	2.0116555799904745			0.0	Left Leg	46.0	1back
26	376.1113508999988	1.9588707200309727			0.0	Left Leg	46.0	1back
27	378.07753759998013	2.0121211799851153			0.0	Left Leg	46.0	1back
28	380.0776317999989	2.0084339800232556			0.0	Left Leg	46.0	1back
29	382.07766310000443	2.0081504799891263			0.0	Left Leg	46.0	1back
30	384.0781860999996	2.007562480022898			0.0	Left Leg	46.0	1back
31	386.07772979998845	2.0080408800276928			0.0	Left Leg	46.0	1back
32	intensity: 	50.0						
33	410.6098531000025	1.9676932799920905			1.0	Left Leg	46.0	1back
34	412.5944246999861	2.0093346800131258			0.0	Left Leg	46.0	1back
35	414.5944828999927	2.0076958799909335			0.0	Left Leg	46.0	1back
36	416.59432859998196	2.007501179992687			0.0	Left Leg	46.0	1back
37	418.6450902999786	1.952208939997945			0.0	Left Leg	46.0	1back
38	420.61107439998887	2.0113583800266497			0.0	Left Leg	46.0	1back
39	422.61112149999826	2.0093735799891874			0.0	Left Leg	46.0	1back
40	424.6111525000015	2.0068970799911767			0.0	Left Leg	46.0	1back
41	426.6111386999837	2.007245180022437			0.0	Left Leg	46.0	1back
42	428.6111407999997	2.007161880028434			0.0	Left Leg	46.0	1back
43	intensity: 	50.0						
44	455.6768564999802	1.9786580600193702			1.0	Left Leg	46.0	2back
45	457.6614019999979	2.0096376800211146			1.0	Left Leg	46.0	2back
46	459.67807160000666	2.012040280009387			0.0	Left Leg	46.0	2back
47	461.6947760999901	2.011443479976151			0.0	Left Leg	46.0	2back
48	463.74546750000445	1.9769381399673875			0.0	Left Leg	46.0	2back
49	465.7280613000039	2.0113737800274976			0.0	Left Leg	46.0	2back
50	467.7448025000049	2.0121170800121035			0.0	Left Leg	46.0	2back
51	469.76151029998437	2.0115030799934175			0.0	Left Leg	46.0	2back
52	471.77820780000184	2.0117254799988586			0.0	Left Leg	46.0	2back
53	473.794848199992	2.011862579995068			0.0	Left Leg	46.0	2back
54	intensity:	50.0						
55	500.84386989998166	1.9795486600196455			1.0	Left Leg	46.0	2back
56	502.82848189998185	2.009469779994106			1.0	Left Leg	46.0	2back
57	504.8450770000054	2.011923480022233			0.0	Left Leg	46.0	2back
58	506.8618123999913	2.0118723799823783			0.0	Left Leg	46.0	2back
59	508.92902089998825	1.9617531400290318			0.0	Left Leg	46.0	2back
60	510.89513389999047	2.0115100799885113			0.0	Left Leg	46.0	2back
61	512.9119110000029	2.0118228800129145			0.0	Left Leg	46.0	2back
62	514.9285210999951	2.01188197999727			0.0	Left Leg	46.0	2back
63	516.9452406000055	2.0114748800115194			0.0	Left Leg	46.0	2back
64	518.9618363000045	2.0119660800264683			0.0	Left Leg	46.0	2back
65	intensity:	50.0						
