	onset	duration	rt	response	correct	bodySite	temperature	condition
0	976.7975192999875	1.9674597800185438			1.0	Left Arm	46.0	1back
1	978.782026300003	2.0097248799866065			0.0	Left Arm	46.0	1back
2	980.7820881999796	2.007394780026516			0.0	Left Arm	46.0	1back
3	982.7820768999809	2.007458879990736			0.0	Left Arm	46.0	1back
4	984.8159319999977	1.9765049400157295			0.0	Left Arm	46.0	1back
5	986.7987968999951	2.011222480010474			0.0	Left Arm	46.0	1back
6	988.7987838999834	2.009225879999576			0.0	Left Arm	46.0	1back
7	990.7987850999925	2.009222280001268			0.0	Left Arm	46.0	1back
8	992.7988209000032	2.0089420799922664			0.0	Left Arm	46.0	1back
9	994.7988445999799	2.0092695800121874			0.0	Left Arm	46.0	1back
10	intensity: 	50.0						
11	1016.8311546999903	1.9836011600273196			1.0	Left Arm	46.0	1back
12	1018.8157150000043	2.0096637799870223			0.0	Left Arm	46.0	1back
13	1020.8157364999934	2.0089747800375335			0.0	Left Arm	46.0	1back
14	1022.8156769000052	2.008949979994213			0.0	Left Arm	46.0	1back
15	1024.8495235999872	1.9715956400323194			0.0	Left Arm	46.0	1back
16	1026.832425200002	2.011591980000958			0.0	Left Arm	46.0	1back
17	1028.8324017999985	2.0084006799734198			0.0	Left Arm	46.0	1back
18	1030.8324605999805	2.0084142799896654			0.0	Left Arm	46.0	1back
19	1032.8324580999906	2.008179980010027			0.0	Left Arm	46.0	1back
20	1034.8323802999803	2.0080317800166085			0.0	Left Arm	46.0	1back
21	intensity: 	50.0						
22	1051.8647791999974	1.9678790800098795			1.0	Left Arm	46.0	1back
23	1053.849314399995	2.0095752799825277			0.0	Left Arm	46.0	1back
24	1055.8492862999847	2.00810917999479			0.0	Left Arm	46.0	1back
25	1057.849314799998	2.0080773800436873			0.0	Left Arm	46.0	1back
26	1059.9148953999975	1.932504099997459			0.0	Left Arm	46.0	1back
27	1061.865841299994	2.0114206800062675			0.0	Left Arm	46.0	1back
28	1063.8660189999791	2.0078018800122663			0.0	Left Arm	46.0	1back
29	1065.8661037999846	2.007616880000569			0.0	Left Arm	46.0	1back
30	1067.8660395999905	2.007674180000322			0.0	Left Arm	46.0	1back
31	1069.8660906000005	2.00772767997114			0.0	Left Arm	46.0	1back
32	intensity: 	50.0						
33	1094.398432099988	1.983556960010901			1.0	Left Arm	46.0	1back
34	1096.3829295999894	2.0095770800253376			0.0	Left Arm	46.0	1back
35	1098.3830596999906	2.007194379984867			0.0	Left Arm	46.0	1back
36	1100.3829672999855	2.0072608800255693			0.0	Left Arm	46.0	1back
37	1102.4503069999919	1.9439567200024612			0.0	Left Arm	46.0	1back
38	1104.3996948999993	2.0113111800164916			0.0	Left Arm	46.0	1back
39	1106.3996925999818	2.0089555800077505			0.0	Left Arm	46.0	1back
40	1108.3997298000031	2.008908079995308			0.0	Left Arm	46.0	1back
41	1110.399718700006	2.008936780010117			0.0	Left Arm	46.0	1back
42	1112.3998539999884	2.008957679994637			0.0	Left Arm	46.0	1back
43	intensity: 	50.0						
44	1136.9654508999956	1.9797230600379407			1.0	Left Arm	46.0	2back
45	1138.9498613000032	2.00945987997693			1.0	Left Arm	46.0	2back
46	1140.9666914999834	2.0113307800202165			0.0	Left Arm	46.0	2back
47	1142.9832922999922	2.0117851799877826			0.0	Left Arm	46.0	2back
48	1145.033911799983	1.9747492400347255			0.0	Left Arm	46.0	2back
49	1147.0169200999953	2.0109885800047778			0.0	Left Arm	46.0	2back
50	1149.0333170999947	2.0120491799898446			0.0	Left Arm	46.0	2back
51	1151.0501143999863	2.0117823800246697			0.0	Left Arm	46.0	2back
52	1153.0667166000057	2.011600580008235			0.0	Left Arm	46.0	2back
53	1155.0834440999897	2.0118388799892273			0.0	Left Arm	46.0	2back
54	intensity:	50.0						
55	1182.1324679999962	1.9795318600081373			1.0	Left Arm	46.0	2back
56	1184.1169708999805	2.009596279996913			1.0	Left Arm	46.0	2back
57	1186.133678299986	2.011645980004687			0.0	Left Arm	46.0	2back
58	1188.1503577999829	2.0120191799942404			0.0	Left Arm	46.0	2back
59	1190.2175546000071	1.9603818200121168			0.0	Left Arm	46.0	2back
60	1192.183693400002	2.011478780041216			0.0	Left Arm	46.0	2back
61	1194.2003955999971	2.012001680006506			0.0	Left Arm	46.0	2back
62	1196.2171617999848	2.0117855799908284			0.0	Left Arm	46.0	2back
63	1198.2337164999917	2.011641079967376			0.0	Left Arm	46.0	2back
64	1200.2504939000064	2.011563979991479			0.0	Left Arm	46.0	2back
65	intensity:	50.0						
66	1222.299419499992	1.9795338600233663			1.0	Left Arm	46.0	2back
67	1224.2839462999837	2.009542079991661			1.0	Left Arm	46.0	2back
68	1226.3006047999952	2.0118548800237477			0.0	Left Arm	46.0	2back
69	1228.3172793999838	2.011963980010478			0.0	Left Arm	46.0	2back
70	1230.3993910999852	1.9457574200059753			0.0	Left Arm	46.0	2back
71	1232.3506114000047	2.0115381800278556			0.0	Left Arm	46.0	2back
72	1234.3673120999883	2.0118556800298393			0.0	Left Arm	46.0	2back
73	1236.384197199979	2.0113053800014313			0.0	Left Arm	46.0	2back
74	1238.4007004000014	2.0118823800003156			0.0	Left Arm	46.0	2back
75	1240.4173978999897	2.011815879988717			0.0	Left Arm	46.0	2back
76	intensity:	50.0						
77	1262.4663751999906	1.9797460600093473			1.0	Left Arm	46.0	2back
78	1264.4508615999948	2.0097784800163936			1.0	Left Arm	46.0	2back
79	1266.4675942999893	2.0117433800187428			0.0	Left Arm	46.0	2back
80	1268.4843174999987	2.0116224800003693			0.0	Left Arm	46.0	2back
81	1270.5350101999938	1.9732331600098405			0.0	Left Arm	46.0	2back
82	1272.5175840999873	2.0114451799890958			0.0	Left Arm	46.0	2back
83	1274.5342452999903	2.011831180017907			0.0	Left Arm	46.0	2back
84	1276.5510730999813	2.0115350800042506			0.0	Left Arm	46.0	2back
85	1278.567696699989	2.0117756800027564			0.0	Left Arm	46.0	2back
86	1280.5842307999847	2.0118754800059833			0.0	Left Arm	46.0	2back
87	intensity:	46.01851851851852						
88	1307.6333760999842	1.979543859983096			1.0	Left Arm	46.0	2back
89	1309.6179744999972	2.0095446800114587			1.0	Left Arm	46.0	2back
90	1311.6345966999943	2.0119477800035384			0.0	Left Arm	46.0	2back
91	1313.6512445999833	2.0118923800473567			0.0	Left Arm	46.0	2back
92	1315.7351948999858	1.9382211199845187			0.0	Left Arm	46.0	2back
93	1317.684577899985	2.011611180001637			0.0	Left Arm	46.0	2back
94	1319.70138709998	2.011846079985844			0.0	Left Arm	46.0	2back
95	1321.7179961999936	2.011891780013684			0.0	Left Arm	46.0	2back
96	1323.7346970000071	2.0118377799808513			0.0	Left Arm	46.0	2back
97	1325.7513962999801	2.011964179982897			0.0	Left Arm	46.0	2back
98	intensity:	50.0						
99	1345.3003962000075	1.9794027600146364			1.0	Left Arm	46.0	2back
100	1347.2848618999997	2.0094518800033256			1.0	Left Arm	46.0	2back
101	1349.3015417999995	2.0116299799701665			0.0	Left Arm	46.0	2back
102	1351.318222300004	2.0118695799901616			0.0	Left Arm	46.0	2back
103	1353.4022034999798	1.9366178200289141			0.0	Left Arm	46.0	2back
104	1355.3516335999884	2.0115054800116923			0.0	Left Arm	46.0	2back
105	1357.3683057999879	2.01173767997534			0.0	Left Arm	46.0	2back
106	1359.3850165999902	2.011542280029971			0.0	Left Arm	46.0	2back
107	1361.4016588999948	2.011960879986873			0.0	Left Arm	46.0	2back
108	1363.41832539998	2.011903680016985			0.0	Left Arm	46.0	2back
109	intensity:	50.0						
110	1385.4673496999894	1.9795609600259922			1.0	Left Arm	46.0	2back
111	1387.4518746999966	2.009956180030713			1.0	Left Arm	46.0	2back
112	1389.468624000001	2.011592280003242			0.0	Left Arm	46.0	2back
113	1391.4852131999796	2.011705979995895			0.0	Left Arm	46.0	2back
114	1393.5339761000068	1.9630814400443342			0.0	Left Arm	46.0	2back
115	1395.5186025000003	2.011256779980613			0.0	Left Arm	46.0	2back
116	1397.5352833999787	2.0117924800433684			0.0	Left Arm	46.0	2back
117	1399.5519870999851	2.0117976799956523			0.0	Left Arm	46.0	2back
118	1401.568632199982	2.0117975800239947			0.0	Left Arm	46.0	2back
119	1403.5852804000024	2.011681879987009			0.0	Left Arm	46.0	2back
