	SID	date	sex	session	handedness	scanner	onset	duration	repetition	rating	body_site	keys	temperature	conditionrt	mouseclick	biopac_channel	condition	rt	value
0	2481	2022_Nov_08_1632	F	01	R	Kasturi	2.784104799851775	5.0123225948773324								19	Instructions		
1	2481	2022_Nov_08_1632	F	01	R	Kasturi	8.467365799937397	2.0137649192474782								6	Cue		
2	2481	2022_Nov_08_1632	F	01	R	Kasturi	10.482993099838495	6.015978819690645								7	Pre-Jitter		
3	2481	2022_Nov_08_1632	F	01	R	Kasturi	16.532262600027025	15.001002529636025			Left Leg		48.0			15	Heat-Stimulation		
4	2481	2022_Nov_08_1632	F	01	R	Kasturi	31.640201800037175	7.001997470390052								8	Mid-Jitter		
5	2481	2022_Nov_08_1632	F	01	R	Kasturi	38.675469799898565	4.998248329851776								20	PainBinary	2.100770399905741	1.0
6	2481	2022_Nov_08_1632	F	01	R	Kasturi	43.709311900194734	5.013995429966599								21	IntensityRating	2.916905499994755	31.728395061728392
7	2481	2022_Nov_08_1632	F	01	R	Kasturi	48.75665740016848	5.002723230049014								22	ToleranceRating	1.753220799844712	1.0
8	2481	2022_Nov_08_1632	F	01	R	Kasturi	53.77276680013165	7.0039798193611205								9	Post-Q-Jitter		
9	2481	2022_Nov_08_1632	F	01	R	Kasturi	61.383141099940985	2.016580779571086								6	Cue		
10	2481	2022_Nov_08_1632	F	01	R	Kasturi	63.39978440012783	6.016722020227462								7	Pre-Jitter		
11	2481	2022_Nov_08_1632	F	01	R	Kasturi	69.4738362999633	15.002179849427193			Left Leg		48.5			15	Heat-Stimulation		
12	2481	2022_Nov_08_1632	F	01	R	Kasturi	84.57027339981869	9.009550369810313								8	Mid-Jitter		
13	2481	2022_Nov_08_1632	F	01	R	Kasturi	93.61049170000479	5.012630430050194								20	PainBinary	2.3835652000270784	1.0
14	2481	2022_Nov_08_1632	F	01	R	Kasturi	98.65813300013542	5.0007694298401475								21	IntensityRating	2.6839827997609973	33.641975308641975
15	2481	2022_Nov_08_1632	F	01	R	Kasturi	103.69035340007395	5.003063830547035								22	ToleranceRating	1.1505900002084672	1.0
16	2481	2022_Nov_08_1632	F	01	R	Kasturi	108.70572260022163	9.005883920006454								9	Post-Q-Jitter		
17	2481	2022_Nov_08_1632	F	01	R	Kasturi	118.34694880014285	2.006811189930886								6	Cue		
18	2481	2022_Nov_08_1632	F	01	R	Kasturi	120.36779010016471	6.015208620112389								7	Pre-Jitter		
19	2481	2022_Nov_08_1632	F	01	R	Kasturi	126.43309109983966	15.001450239680707			Left Leg		48.5			15	Heat-Stimulation		
20	2481	2022_Nov_08_1632	F	01	R	Kasturi	141.53625260014087	7.011996069457382								8	Mid-Jitter		
21	2481	2022_Nov_08_1632	F	01	R	Kasturi	148.57787409983575	5.012287729885429								20	PainBinary	1.4672520998865366	1.0
22	2481	2022_Nov_08_1632	F	01	R	Kasturi	153.62591140018776	4.999658230226487								21	IntensityRating	2.7506416998803616	35.80246913580247
23	2481	2022_Nov_08_1632	F	01	R	Kasturi	158.65752650005743	5.0031575304456055								22	ToleranceRating	1.1692415997385979	1.0
24	2481	2022_Nov_08_1632	F	01	R	Kasturi	163.67298679985106	7.005649719852954								9	Post-Q-Jitter		
25	2481	2022_Nov_08_1632	F	01	R	Kasturi	172.06521790008992	2.004508139565587								6	Cue		
26	2481	2022_Nov_08_1632	F	01	R	Kasturi	174.08541780011728	8.014351219404489								7	Pre-Jitter		
27	2481	2022_Nov_08_1632	F	01	R	Kasturi	182.14768109982833	15.006734939757735			Left Leg		48.5			15	Heat-Stimulation		
28	2481	2022_Nov_08_1632	F	01	R	Kasturi	197.25454929983243	7.009922169614583								8	Mid-Jitter		
29	2481	2022_Nov_08_1632	F	01	R	Kasturi	204.2952844002284	5.011912229470909								20	PainBinary	1.5168749997392297	1.0
30	2481	2022_Nov_08_1632	F	01	R	Kasturi	209.34280799981207	5.01691562961787								21	IntensityRating	2.900226099882275	36.54320987654321
31	2481	2022_Nov_08_1632	F	01	R	Kasturi	214.39053250011057	5.0049094296991825								22	ToleranceRating	1.1338299000635743	1.0
32	2481	2022_Nov_08_1632	F	01	R	Kasturi	219.4072932000272	7.004840220324695								9	Post-Q-Jitter		
33	2481	2022_Nov_08_1632	F	01	R	Kasturi	227.04906929982826	2.004642289597541								6	Cue		
34	2481	2022_Nov_08_1632	F	01	R	Kasturi	229.0691010998562	6.0147157199680805								7	Pre-Jitter		
35	2481	2022_Nov_08_1632	F	01	R	Kasturi	235.10573349986225	15.008322129957378			Left Leg		48.5			15	Heat-Stimulation		
36	2481	2022_Nov_08_1632	F	01	R	Kasturi	250.20801000017673	9.004032669588923								8	Mid-Jitter		
37	2481	2022_Nov_08_1632	F	01	R	Kasturi	259.2448574998416	5.013812029734254								20	PainBinary	2.133518900256604	1.0
38	2481	2022_Nov_08_1632	F	01	R	Kasturi	264.29372730012983	5.016073030419648								21	IntensityRating	3.883688800036907	36.60493827160494
39	2481	2022_Nov_08_1632	F	01	R	Kasturi	269.33939660014585	5.0081698298454285								22	ToleranceRating	1.3505865996703506	1.0
40	2481	2022_Nov_08_1632	F	01	R	Kasturi	274.3575593000278	9.005413019564003								9	Post-Q-Jitter		
41	2481	2022_Nov_08_1632	F	01	R	Kasturi	283.99234749982134	2.002551189623773								6	Cue		
42	2481	2022_Nov_08_1632	F	01	R	Kasturi	286.0024965000339	6.015728119760752								7	Pre-Jitter		
43	2481	2022_Nov_08_1632	F	01	R	Kasturi	292.0396170001477	15.008379930164665			Left Leg		48.5			15	Heat-Stimulation		
44	2481	2022_Nov_08_1632	F	01	R	Kasturi	307.142603199929	7.002608569804579								8	Mid-Jitter		
45	2481	2022_Nov_08_1632	F	01	R	Kasturi	314.1789298998192	5.013415130320936								20	PainBinary	1.400341299828142	1.0
46	2481	2022_Nov_08_1632	F	01	R	Kasturi	319.22790390020236	4.998919430654496								21	IntensityRating	3.2348055001348257	36.54320987654321
47	2481	2022_Nov_08_1632	F	01	R	Kasturi	324.25822510011494	5.005032630171627								22	ToleranceRating	1.8671627002768219	1.0
48	2481	2022_Nov_08_1632	F	01	R	Kasturi	329.2743095001206	7.00631521968171								9	Post-Q-Jitter		
49	2481	2022_Nov_08_1632	F	01	R	Kasturi	336.8825290999375	2.0064415694214404								6	Cue		
50	2481	2022_Nov_08_1632	F	01	R	Kasturi	338.9031373001635	8.015366619918495								7	Pre-Jitter		
51	2481	2022_Nov_08_1632	F	01	R	Kasturi	346.9414237998426	15.005811030045152			Left Leg		48.5			15	Heat-Stimulation		
52	2481	2022_Nov_08_1632	F	01	R	Kasturi	362.04551699990407	4.997837769333273								8	Mid-Jitter		
53	2481	2022_Nov_08_1632	F	01	R	Kasturi	367.0802417001687	5.01183562958613								20	PainBinary	2.1007717000320554	1.0
54	2481	2022_Nov_08_1632	F	01	R	Kasturi	372.1277292999439	5.000291130039841								21	IntensityRating	2.5672356002032757	36.97530864197531
55	2481	2022_Nov_08_1632	F	01	R	Kasturi	377.1597175998613	5.0031109298579395								22	ToleranceRating	1.2838636999949813	1.0
56	2481	2022_Nov_08_1632	F	01	R	Kasturi	382.17774689989164	5.000500819180161								9	Post-Q-Jitter		
57	2481	2022_Nov_08_1632	F	01	R	Kasturi	387.22367660002783	3.7421835400164127								26	ComfortRating	3.7171837999485433	3.580246913580254
58	2481	2022_Nov_08_1632	F	01	R	Kasturi	391.0023738001473	2.1681570298969746								24	ValenceRating	2.1504962001927197	51.358024691358025
59	2481	2022_Nov_08_1632	F	01	R	Kasturi	393.20915549993515	2.6546503296121955								26	IntensityRating	2.620559200178832	51.72839506172839
60	2481	2022_Nov_08_1632	F	01	R	Kasturi	395.8969314000569	2.312494229990989								27	AvoidanceRating	2.283878999762237	-12.46913580246914
61	2481	2022_Nov_08_1632	F	01	R	Kasturi	398.24029250023887	2.8591149300336838								28	RelaxationRating	2.8206988000310957	48.58024691358025
62	2481	2022_Nov_08_1632	F	01	R	Kasturi	401.13062189985067	1.7784837298095226								29	AttentionRating	1.7370064998976886	52.345679012345684
63	2481	2022_Nov_08_1632	F	01	R	Kasturi	402.9399028001353	3.4433610304258764								30	BoredomRating	3.417183500248939	47.53086419753087
64	2481	2022_Nov_08_1632	F	01	R	Kasturi	406.41005990002304	2.219784529414028								31	AlertnessRating	2.2005039998330176	12.46913580246914
65	2481	2022_Nov_08_1632	F	01	R	Kasturi	408.66163300024346	2.400094829965383								32	PosThxRating	2.384697699919343	-9.753086419753089
66	2481	2022_Nov_08_1632	F	01	R	Kasturi	411.09439019998536	1.6178804296068847								33	NegThxRating	1.5864964998327196	4.938271604938265
67	2481	2022_Nov_08_1632	F	01	R	Kasturi	412.7442307001911	2.501542530488223								34	SelfRating	2.4838922997005284	6.790123456790127
68	2481	2022_Nov_08_1632	F	01	R	Kasturi	415.2795707001351	1.8142297300510108								35	OtherRating	1.7836307003162801	-10.493827160493822
69	2481	2022_Nov_08_1632	F	01	R	Kasturi	417.1309587000869	3.26150973001495								32	ImageryRating	3.220239700283855	-12.592592592592595
70	2481	2022_Nov_08_1632	F	01	R	Kasturi	420.43308829981834	2.7240002299658954								37	PresentRating	2.700519199948758	21.48148148148148
