	onset	duration	trial_type	body_site	temp
0	532.4029697000005	12.00452370000005	1.0	Left Face	46.0
1	547.7217364000026	12.038980899999956	5.0	Left Face	
2	559.7357450999989	12.010254499999974	3.0	Left Face	40.0
3	575.0338817000011	12.007572400000072	7.0		
4	587.0480647000004	12.015722500000038	3.0	Left Face	40.0
5	602.417111099996	12.027599100000089	6.0	Right Leg	
6	614.4392369999987	12.001433700000007	2.0	Right Leg	46.0
7	629.5743268000006	12.020718099999954	5.0	Left Face	
8	641.5881919999956	12.000168900000062	1.0	Left Face	46.0
9	656.7070699999967	12.023925599999984	6.0	Right Leg	
10	668.7265212999991	12.014152599999989	4.0	Right Leg	40.0
11	684.1185535999975	12.003136899999959	7.0		
12	696.131904599999	12.00140429999999	4.0	Right Leg	40.0
13	708.1459910999984	12.013228400000003	5.0	Left Face	
14	723.4367920000004	12.024918599999978	6.0	Right Leg	
15	735.4498039000027	12.000061200000005	4.0	Right Leg	40.0
16	750.6742066000006	12.00095639999995	6.0	Right Leg	
17	762.689429799997	12.002225099999919	2.0	Right Leg	46.0
18	777.9355966000003	12.005616900000064	6.0	Right Leg	
19	789.9567911999984	12.015961999999945	3.0	Left Face	40.0
20	805.0300638999979	12.020762499999933	5.0	Left Face	
21	817.0329175000006	12.0015388999999	2.0	Right Leg	46.0
22	832.3051016000027	12.00573200000008	5.0	Left Face	
23	844.3262404999987	12.017081500000018	1.0	Left Face	46.0
24	859.4426923999999	11.998595099999989	7.0		
25	871.4516242999962	12.012399500000015	3.0	Left Face	40.0
26	886.7747925000003	11.99843999999996	7.0		
27	898.7856382000027	12.015129300000012	2.0	Right Leg	46.0
28	914.1065334000014	12.000108399999931	7.0		
29	926.1264403999958	12.0154753999999	4.0	Right Leg	40.0
30	941.4724167999957	12.002808500000015	5.0	Left Face	
31	953.4814162999974	12.002950400000032	4.0	Right Leg	40.0
32	968.687428899997	12.017128500000013	6.0	Right Leg	
33	980.7055454000001	12.004820600000016	1.0	Left Face	46.0
34	995.8507797999991	12.003674399999909	6.0	Right Leg	
35	1007.8645075999957	12.000516300000072	1.0	Left Face	46.0
36	1023.5666869999986	12.008052800000087	6.0	Right Leg	
37	1035.574325499998	12.000658399999793	2.0	Right Leg	46.0
38	Valence Rating:	1.0			
39	Intensity Rating:	25.0			
40	Comfort Rating:	60.0			
