BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation.started,fixation.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,AvoidRating.response,AvoidRating.rt,AvoidRating.started,AvoidRating.stopped,RelaxRating.response,RelaxRating.rt,RelaxRating.started,RelaxRating.stopped,TaskAttentionRating.response,TaskAttentionRating.rt,TaskAttentionRating.started,TaskAttentionRating.stopped,BoredomRating.response,BoredomRating.rt,BoredomRating.started,BoredomRating.stopped,AlertnessRating.response,AlertnessRating.rt,AlertnessRating.started,AlertnessRating.stopped,PosThxRating.response,PosThxRating.rt,PosThxRating.started,PosThxRating.stopped,NegThxRating.response,NegThxRating.rt,NegThxRating.started,NegThxRating.stopped,SelfRating.response,SelfRating.rt,SelfRating.started,SelfRating.stopped,OtherRating.response,OtherRating.rt,OtherRating.started,OtherRating.stopped,ImageryRating.response,ImageryRating.rt,ImageryRating.started,ImageryRating.stopped,PresentRating.response,PresentRating.rt,PresentRating.started,PresentRating.stopped,subject number,gender,session,handedness,scanner,run,experience(1) or regulate(2),date,psychopyVersion,expName,body_site_order,frameRate,
25.33601709967479,25.33601709967479,None,space,88.57717399997637,25.33601709967479,None,150.85387719981372,None,41.54320987654321,141.65328170917928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
,,,,,,,178.87080489983782,None,39.44444444444444,171.58503630990162,0.014846190810203552,5.012643090914935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
,,,,,,,206.8877622000873,None,39.19753086419753,197.31870671035722,0.016752290073782206,5.016169889830053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
,,,,,,,234.90474579995498,None,42.77777777777778,224.20230731042102,0.016648289747536182,5.016158789861947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
,,,,,,,262.92164329998195,None,41.604938271604944,251.01923951040953,0.01665298966690898,5.0161537900567055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
,,,,,,,290.9552543000318,None,40.98765432098765,277.10488960985094,0.016646789852529764,5.01619358966127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
,,,,,,,318.9722271999344,None,41.72839506172839,309.48649440985173,0.014598190318793058,5.0122216902673244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
,,,,,,,346.98917339975014,None,45.18518518518519,336.90344961034134,0.016643590293824673,5.016167990397662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
,,,,,,,375.00610549980775,None,49.44444444444444,366.62039111042395,0.016642089933156967,5.0161537900567055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
,,,,,,,403.0230562998913,None,48.27160493827161,392.97180021042004,0.016654889564961195,5.016160489525646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,26,L,mck,,2,2022_Jun_06_1621,2020.2.10,acceptmap-regulate,"['Left Arm', 'Left Face', 'Left Arm', 'Left Face']",59.98789450434857,
