	onset	duration	trial_type	body_site	temp
0	2.783708899980411	1.9835117000620812	3-cue	Chest	
1	4.767220600042492	11.003978330176324	3-trial	Chest	
2	15.772627499885857	13.006563659990206	2	Chest	36.0
3	28.770479100057855	13.011039059842005	4		
4	41.77157919993624	1.9829273999202996	3-cue	Chest	
5	43.75450659985654	11.00951506011188	3-trial	Chest	
6	54.755642500007525	13.007892860099673	2	Chest	36.0
7	67.75412679999135	13.011181959882379	4		
8	80.75369119993411	13.012321459827945	2	Chest	36.0
9	93.75483549991623	13.010293360101059	4		
10	106.75533670000732	13.009547759778798	4		
11	119.7548108000774	13.01085066027008	2	Chest	36.0
12	132.7554180000443	13.009909260086715	4		
13	145.7553343998734	13.010350559838116	1	Chest	49.0
14	158.75593949994072	13.009373359847814	4		
15	171.75473419995978	13.012013560160995	2	Chest	36.0
16	184.75527149997652	1.98293050006032	3-cue	Chest	
17	186.73820200003684	11.011604860192165	3-trial	Chest	
18	197.74089169991203	1.982962200185284	3-cue	Chest	
19	199.7238539000973	11.007253659656271	3-trial	Chest	
20	210.72407260001637	13.007440859917551	2	Chest	36.0
21	223.72313790000044	13.0095789602492	4		
22	236.72238239995204	13.011341859819368	2	Chest	36.0
23	249.7236098998692	1.9830239999573678	3-cue	Chest	
24	251.70663389982656	11.009461659938097	3-trial	Chest	
25	262.7071811000351	13.008917059982195	1	Chest	49.0
26	275.7068616999313	1.9825283999089152	3-cue	Chest	
27	277.68939009984024	11.010619960026816	3-trial	Chest	
28	288.69116350007243	13.00813275994733	1	Chest	49.0
29	301.6898852000013	13.010930059943348	4		
30	314.6905207999516	13.009912159992382	4		
31	327.6903359000571	13.010533859953284	1	Chest	49.0
32	340.69081910001114	13.009850359987468	4		
33	353.6900609000586	13.011619159951806	1	Chest	49.0
34	366.6906139999628	1.983030900126323	3-cue	Chest	
35	368.67364490008913	11.011079360032454	3-trial	Chest	
36	379.6761053998489	1.983086299849674	3-cue	Chest	
37	381.65919169969857	11.006964260013774	3-trial	Chest	
38	392.6585343000479	13.008779060095549	1	Chest	49.0
39	405.6576137000229	13.010881959693506	4		
40	418.6584405999165	13.00948666012846	1	Chest	49.0
41	431.65815769997425	13.010307559976354	4		
42	444.65899959998205	1.9831191999837756	3-cue	Chest	
43	446.64211879996583	11.009091059910133	3-trial	Chest	
44	457.64233449986205	13.009125060169026	1	Chest	49.0
45	470.64165539992973	1.98307009995915	3-cue	Chest	
46	472.6247254998889	11.010992259951308	3-trial	Chest	
47	483.6269449000247	1.9830011997837573	3-cue	Chest	
48	485.60994609980844	11.007429460529238	3-trial	Chest	
49	496.60932899988256	13.009252860210836	2	Chest	36.0
50	509.6087269000709	1.982958700042218	3-cue	Chest	
51	511.5916856001131	11.011086760088801	3-trial	Chest	
52	Valence Rating:	-64.5679012345679			
53	Intensity Rating:	64.19753086419753			
54	Comfort Rating:	19.50617283950617			
