	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	2993	51	Left Leg	Expectancy		2024_Jul_17_1810	5.002912204246968	r		3.0774187999777496	3.1169635000405833	SS MRS		2	m	2		34.69135802469136
1	2993	45	Left Leg	2-back Instruction		2024_Jul_17_1810	5.013220650027506	r		8.480721700005233		SS MRS		2	m	2		
2	2993	7	Left Leg	Pre-trial Jitter		2024_Jul_17_1810	5.004919509985484	r		13.493261800031178		SS MRS		2	m	2		
3	2993	44.0	Left Leg	pretrialfixation		2024_Jul_17_1810	1.009490679949522	r		18.7910045000026		SS MRS		2	m	2		
4	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.988502010004595	r		19.809805699973367		SS MRS	12.5	2	m	2	48.5	
5	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9863721100846305	r		21.81929220003076		SS MRS	25.0	2	m	2	48.5	
6	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9881721099372953	r	0	23.818426199955866	0.4135396999772638	SS MRS	37.5	2	m	2	48.5	
7	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9875649099703878	r	2	25.818710700026713	0.3801150000654161	SS MRS	50.0	2	m	2	48.5	
8	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.987606710055843	r	2	27.818747799959965	0.69705790001899	SS MRS	62.5	2	m	2	48.5	
9	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.986288410029374	r	2	29.819470699992962	0.5302220999728888	SS MRS	75.0	2	m	2	48.5	
10	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9868097100406885	r	0	31.81923869997263	0.8173098999541253	SS MRS	87.5	2	m	2	48.5	
11	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9873151099309325	r	2	33.81896109995432	0.6468958000186831	SS MRS	100.0	2	m	2	48.5	
12	2993	48.0	Left Leg	ScoreReport		2024_Jul_17_1810	5.001192809897475	r		35.828731399960816		SS MRS		2	m	2		
13	2993	8	Left Leg	Post-trial Jitter		2024_Jul_17_1810	7.010685039917007	r		40.89070200000424		SS MRS		2	m	2		
14	2993	20	Left Leg	PainBinary		2024_Jul_17_1810	5.003151220036671	r		47.91955470002722	1.2670158999972045	SS MRS		2	m	2		1.0
15	2993	21	Left Leg	IntensityRating		2024_Jul_17_1810	5.010560219991021	r		52.94092670001555	4.050328599987552	SS MRS		2	m	2		30.74074074074074
