	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	2993	43	Left Leg	2-back Instruction		2024_Jul_17_1810	5.010177164338529	r		2.779035700019449		SS MRS		2	m	3		
1	2993	7	Left Leg	Pre-trial Jitter		2024_Jul_17_1810	5.006864510010928	r		7.7974548999918625		SS MRS		2	m	3		
2	2993	44.0	Left Leg	pretrialfixation		2024_Jul_17_1810	1.005207660025917	r		13.064972400083207		SS MRS		2	m	3		
3	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9912035100860521	r		14.080287900054827		SS MRS	12.5	2	m	3	32.0	
4	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9871518099680543	r		16.09066400001757		SS MRS	25.0	2	m	3	32.0	
5	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9870106099406257	r	0	18.090812799986452	0.5132473999401554	SS MRS	37.5	2	m	3	32.0	
6	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9876737101003528	r	2	20.090500900056213	0.5801374999573454	SS MRS	50.0	2	m	3	32.0	
7	2993		Left Leg	2-back	0.0	2024_Jul_17_1810	1.9877955100964755	r	2	22.090463900007308	0.7965111000230536	SS MRS	50.0	2	m	3	32.0	
8	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9878739099949598	r	2	24.090405800030567	0.6295096999965608	SS MRS	62.5	2	m	3	32.0	
9	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9877075100084767	r	2	26.09058489999734	0.6836758999852464	SS MRS	75.0	2	m	3	32.0	
10	2993		Left Leg	2-back	0.0	2024_Jul_17_1810	1.9876674100523815	r	0	28.090592900058255	0.8631176999770105	SS MRS	75.0	2	m	3	32.0	
11	2993	48.0	Left Leg	ScoreReport		2024_Jul_17_1810	5.011131720151752	r		30.103910900070332		SS MRS		2	m	3		
12	2993	8	Left Leg	Post-trial Jitter		2024_Jul_17_1810	8.994923940044828	r		35.162091100006364		SS MRS		2	m	3		
13	2993	43	Left Leg	2-back Instruction		2024_Jul_17_1810	4.99448052002117	r		44.179052800056525		SS MRS		2	m	3		
14	2993	7	Left Leg	Pre-trial Jitter		2024_Jul_17_1810	5.002924209926277	r		49.18322850007098		SS MRS		2	m	3		
15	2993	44.0	Left Leg	pretrialfixation		2024_Jul_17_1810	1.009502760018222	r		54.44664770003874		SS MRS		2	m	3		
16	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9877768099540845	r		55.46586560003925		SS MRS	12.5	2	m	3	32.0	
17	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9869134100154042	r		57.474655500031076		SS MRS	25.0	2	m	3	32.0	
18	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9875165100675076	r	0	59.47435370006133	0.480170700000599	SS MRS	37.5	2	m	3	32.0	
19	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9875034099677578	r	2	61.474406599998474	0.7296682000160217	SS MRS	50.0	2	m	3	32.0	
20	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.987302009947598	r	2	63.47452869999688	0.5300391000928357	SS MRS	62.5	2	m	3	32.0	
21	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9873692099936306	r	2	65.47451940004248	0.5131642000051215	SS MRS	75.0	2	m	3	32.0	
22	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9874024100136012	r	0	67.47451840003487	0.6635733000002801	SS MRS	87.5	2	m	3	32.0	
23	2993		Left Leg	2-back	1.0	2024_Jul_17_1810	1.9865639100316912	r	2	69.47496310004499	0.6302166000241414	SS MRS	100.0	2	m	3	32.0	
24	2993	48.0	Left Leg	ScoreReport		2024_Jul_17_1810	5.001391010126099	r		71.48424220003653		SS MRS		2	m	3		
25	2993	8	Left Leg	Post-trial Jitter		2024_Jul_17_1810	8.997015640023164	r		76.54485820000991		SS MRS		2	m	3		
26	2993	51	Left Leg	Expectancy		2024_Jul_17_1810	5.001330330036581	r		85.75116590003017		SS MRS		2	m	3		31.790123456790127
27	2993	44	Left Leg	0-back Instruction		2024_Jul_17_1810	5.016908250050619	r		91.16005549998954		SS MRS		2	m	3		
28	2993	7	Left Leg	Pre-Trial Jitter		2024_Jul_17_1810	5.002056210068986	r		96.18422050005756		SS MRS		2	m	3		
