	onset	duration	trial_type	body_site	temp
0	721.6797092999332	13.03482919999999	3.0	Right Leg	
1	734.6798354000784	13.00055349999991	1.0	Right Leg	47.0
2	747.679959199857	12.999626900000067	3.0	Right Leg	
3	760.6799914999865	12.998946499999988	2.0	Right Leg	36.0
4	773.6801383998245	12.999281600000018	4.0		
5	786.6801308998838	12.99976300000003	1.0	Right Leg	47.0
6	799.6802300000563	13.00010779999991	4.0		
7	812.6802825001068	13.000437599999941	3.0	Right Leg	
8	825.6805127998814	12.998306399999933	1.0	Right Leg	47.0
9	838.6805223999545	12.99943010000004	4.0		
10	851.6806405000389	13.000369299999988	1.0	Right Leg	47.0
11	864.6808567000553	12.999390400000038	3.0	Right Leg	
12	877.6809092001058	12.999193499999933	2.0	Right Leg	36.0
13	890.6810582000762	13.001043800000048	3.0	Right Leg	
14	903.681127899792	12.998728099999994	4.0		
15	916.681127899792	12.999686500000053	1.0	Right Leg	47.0
16	929.6812855000608	13.001008699999943	3.0	Right Leg	
17	942.6814335999079	12.997643299999936	4.0		
18	955.6814235998318	13.000319200000035	2.0	Right Leg	36.0
19	968.6815058998764	12.99933329999999	4.0		
20	981.6816969998181	13.000538199999937	3.0	Right Leg	
21	994.6817522998899	12.999402400000008	2.0	Right Leg	36.0
22	1007.6818328998052	12.999215400000026	4.0		
23	1020.6819760999642	12.999767900000052	4.0		
24	1033.6820121998899	12.999645600000122	2.0	Right Leg	36.0
25	1046.6817795997486	13.000211300000046	3.0	Right Leg	
26	1059.682244000025	12.999148000000105	2.0	Right Leg	36.0
27	1072.6822704998776	12.998878699999977	4.0		
28	1085.6823936998844	13.000380499999892	2.0	Right Leg	36.0
29	1098.6826164000668	12.998778399999992	4.0		
30	1111.682614499703	12.99982470000009	1.0	Right Leg	47.0
31	1124.6828183997422	13.00060140000005	3.0	Right Leg	
32	1137.682868400123	12.999011900000141	1.0	Right Leg	47.0
33	1150.6829527998343	12.99991	3.0	Right Leg	
34	1163.6830551000312	13.000161600000183	3.0	Right Leg	
35	1176.6831613997929	12.998738600000024	1.0	Right Leg	47.0
36	1189.6831916999072	12.999532000000045	4.0		
37	1202.6833663000725	12.998783000000003	4.0		
38	1215.6833792999387	13.000103999999965	2.0	Right Leg	36.0
39	1228.683582500089	13.000852399999985	3.0	Right Leg	
40	Valence Rating:	21.893004115226347			
41	Intensity Rating:	19.958847736625515			
42	Comfort Rating:	62.427983539094654			
