	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	3063	51	Left Leg	Expectancy		2024_Nov_05_1704	5.000944044440985	r		3.613655799999833	3.416855900082737	JD SS		2	m	3		50.679012345679006
1	3063	44	Left Leg	0-back Instruction		2024_Nov_05_1704	5.005624710582197	r		8.992258500307798		JD SS		2	m	3		
2	3063	7	Left Leg	Pre-Trial Jitter		2024_Nov_05_1704	7.0063257701694965	r		14.008495900314301		JD SS		2	m	3		
3	3063	44.0	Left Leg	pretrialfixation		2024_Nov_05_1704	1.0012117908336222	r		21.294587099924684		JD SS		2	m	3		
4	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9907883699052036	r	0.0	22.30801249993965	0.6135354996658862	JD SS	12.5	2	m	3	48.5	
5	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9875555699691176	r	0.0	24.31797710014507	0.39702939987182617	JD SS	25.0	2	m	3	48.5	
6	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9889534702524543	r	0.0	26.317307600285858	0.3638474000617862	JD SS	37.5	2	m	3	48.5	
7	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9887562696821988	r	0.0	28.317445100285113	0.4137309999205172	JD SS	50.0	2	m	3	48.5	
8	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9890958699397743	r	0.0	30.31729150004685	0.3303447999060154	JD SS	62.5	2	m	3	48.5	
9	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9887810698710382	r	0.0	32.31746549997479	0.2804354000836611	JD SS	75.0	2	m	3	48.5	
10	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9891163702122867	r	0.0	34.31731799989939	0.36385579966008663	JD SS	87.5	2	m	3	48.5	
11	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.988808470312506	r	0.0	36.31750070024282	0.34723269985988736	JD SS	100.0	2	m	3	48.5	
12	3063	48.0	Left Leg	ScoreReport		2024_Nov_05_1704	5.005593070294708	r		38.32581009995192		JD SS		2	m	3		
13	3063	8	Left Leg	Post-Trial Jitter		2024_Nov_05_1704	5.010119880083948	r		43.39031110005453		JD SS		2	m	3		
14	3063	20	Left Leg	PainBinary		2024_Nov_05_1704	5.007640339899808	r		48.4165981002152	1.6168104000389576	JD SS		2	m	3		1.0
15	3063	21	Left Leg	IntensityRating		2024_Nov_05_1704	5.01700684055686	r		53.43696859991178	2.349037399981171	JD SS		2	m	3		44.382716049382715
16	3063	23	Left Leg	DistractBinary		2024_Nov_05_1704	5.009804340079427	r		58.46563070034608	2.3859820999205112	JD SS		2	m	3		-1.0
17	3063	9	Left Leg	Post-Q-Jitter		2024_Nov_05_1704	4.996448470279574	r		63.4723904998973		JD SS		2	m	3		
18	3063	51	Left Leg	Expectancy		2024_Nov_05_1704	5.0106249414384365	r		69.32411150028929	3.100140599999577	JD SS		2	m	3		51.2962962962963
19	3063	44	Left Leg	0-back Instruction		2024_Nov_05_1704	5.007342380937189	r		74.7172055002302		JD SS		2	m	3		
20	3063	7	Left Leg	Pre-Trial Jitter		2024_Nov_05_1704	9.003589270170778	r		79.72734500002116		JD SS		2	m	3		
21	3063	44.0	Left Leg	pretrialfixation		2024_Nov_05_1704	1.0089975907467306	r		89.0081839999184		JD SS		2	m	3		
22	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9903966700658202	r	0.0	90.02569600008428	0.5803701002150774	JD SS	12.5	2	m	3	48.5	
23	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9881582702510059	r	0.0	92.03517730021849	0.41399950021877885	JD SS	25.0	2	m	3	48.5	
24	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.9890249697491527	r	0.0	94.03476729989052	0.3971903002820909	JD SS	37.5	2	m	3	48.5	
25	3063		Left Leg	0-back	1.0	2024_Nov_05_1704	1.989082070067525	r	0.0	96.03475459991023	0.3971275999210775	JD SS	50.0	2	m	3	48.5	
