	onset	duration	trial_type	body_site	temp
0	2.771720499964431	1.983348899986595	3-cue	Right Arm	
1	4.755069399951026	11.006443203194067	3-trial	Right Arm	
2	15.751161799998954	13.011222410015762	2	Right Arm	37.0
3	28.750465399818495	13.012835710076615	4		
4	41.75136009999551	1.9831830998882651	3-cue	Right Arm	
5	43.734543199883774	11.011426310054958	3-trial	Right Arm	
6	54.735044999979436	13.010759909870103	2	Right Arm	37.0
7	67.7347205998376	13.011608010157943	4		
8	80.73460799991153	13.012058909982443	2	Right Arm	37.0
9	93.73491429979913	1.9831920000724494	3-cue	Right Arm	
10	95.71810629987158	11.011803509900346	3-trial	Right Arm	
11	106.71877989987843	1.9831878999248147	3-cue	Right Arm	
12	108.70196779980324	11.01094101020135	3-trial	Right Arm	
13	119.70194399985485	13.011332510272041	1	Right Arm	47.5
14	132.70155969983898	1.9831906999461353	3-cue	Right Arm	
15	134.68475039978512	11.012441110098734	3-trial	Right Arm	
16	145.68674999987707	1.9831683000084013	3-cue	Right Arm	
17	147.66991829988547	11.00897831004113	3-trial	Right Arm	
18	158.66910079983063	13.010976010235026	1	Right Arm	47.5
19	171.66834319988266	13.012708009919152	4		
20	184.6689430999104	13.01172460988164	4		
21	197.66834789980203	13.013116610003635	1	Right Arm	47.5
22	210.66938879992813	13.011257109930739	4		
23	223.66978329978883	13.010689810151234	4		
24	236.66947069996968	13.011511910241097	2	Right Arm	37.0
25	249.6703727999702	1.9821203001774848	3-cue	Right Arm	
26	251.6524931001477	11.011124309850857	3-trial	Right Arm	
27	262.6534088999033	13.010650110198185	1	Right Arm	47.5
28	275.6530184999574	13.011642509838566	4		
29	288.65247349999845	13.013025910127908	1	Right Arm	47.5
30	301.6541241998784	13.0099305100739	4		
31	314.6533198999241	13.011757310014218	2	Right Arm	37.0
32	327.6540339998901	1.9830911001190543	3-cue	Right Arm	
33	329.63712510000914	11.010784310055897	3-trial	Right Arm	
34	340.6375437998213	13.010379109997302	1	Right Arm	47.5
35	353.6370759999845	1.9835111000575125	3-cue	Right Arm	
36	355.62058710004203	11.011349609820172	3-trial	Right Arm	
37	366.6212970998604	13.009989409940317	2	Right Arm	37.0
38	379.62097609997727	1.9831876999232918	3-cue	Right Arm	
39	381.60416379990056	11.010958410101011	3-trial	Right Arm	
40	392.60464059980586	13.01037690998055	4		
41	405.6037769999821	13.012215910013765	2	Right Arm	37.0
42	418.6035603999626	13.012851110193878	4		
43	431.60439899982885	13.011497309664264	4		
44	444.6045525998343	13.011388010112569	1	Right Arm	47.5
45	457.60506829991937	13.010566410142928	4		
46	470.6045647999272	13.011783210095018	1	Right Arm	47.5
47	483.60506859980524	1.9831874000374228	3-cue	Right Arm	
48	485.58825599984266	11.011131610022858	3-trial	Right Arm	
49	496.58918979996815	1.9831972001120448	3-cue	Right Arm	
50	498.5723870000802	11.009757909923792	3-trial	Right Arm	
51	509.5724393997807	13.0099907098338	2	Right Arm	37.0
52	Valence Rating:	-17.037037037037038			
53	Intensity Rating:	38.20987654320988			
54	Comfort Rating:	47.71604938271605			
