	onset	duration	trial_type	body_site	temp
0	2.785395300015807	1.9832407000940293	3-cue	Left Arm	
1	4.7686360001098365	11.010829022852704	3-trial	Left Arm	
2	15.770526700187474	13.00762822991237	1	Left Arm	46.5
3	28.769786200020462	1.9829886998049915	3-cue	Left Arm	
4	30.752774899825454	11.00967513024807	3-trial	Left Arm	
5	41.75319469999522	13.009368830127642	2	Left Arm	35.5
6	54.75211110012606	13.011718029621989	4		
7	67.75285450019874	1.982995699858293	3-cue	Left Arm	
8	69.73585020005703	11.010772729991004	3-trial	Left Arm	
9	80.73713969998062	13.008746729930863	1	Left Arm	46.5
10	93.73610149999149	13.01105372980237	4		
11	106.73669050005265	13.010110029950738	4		
12	119.73611410008743	13.011468529934064	1	Left Arm	46.5
13	132.73691460001282	1.9829879999160767	3-cue	Left Arm	
14	134.7199025999289	11.010438230121508	3-trial	Left Arm	
15	145.72120430017821	13.00838232995011	2	Left Arm	35.5
16	158.72055950015783	1.9829935999587178	3-cue	Left Arm	
17	160.70355310011655	11.010218830080703	3-trial	Left Arm	
18	171.7048836001195	1.9833500001113862	3-cue	Left Arm	
19	173.6882336002309	11.008135829819366	3-trial	Left Arm	
20	184.68819480016828	13.008391629904509	1	Left Arm	46.5
21	197.68760369997472	1.9829993001185358	3-cue	Left Arm	
22	199.67060300009325	11.010106429690495	3-trial	Left Arm	
23	210.671665500151	13.008525929646567	4		
24	223.6701919999905	13.01165583007969	1	Left Arm	46.5
25	236.67064440017566	13.01096313004382	4		
26	249.6702164001763	13.012036229716614	1	Left Arm	46.5
27	262.67127520008944	13.010201029945165	4		
28	275.67166770016775	13.009608329972252	4		
29	288.67128730006516	13.010541429976001	2	Left Arm	35.5
30	301.6719676000066	1.9829991001170129	3-cue	Left Arm	
31	303.6549667001236	11.009719129884616	3-trial	Left Arm	
32	314.65532140014693	13.009557930054143	1	Left Arm	46.5
33	327.654805800179	13.010787229984999	4		
34	340.6552718000021	13.010063129942864	1	Left Arm	46.5
35	353.65569799998775	1.982996999984607	3-cue	Left Arm	
36	355.63869499997236	11.009755230043083	3-trial	Left Arm	
37	366.63995170011185	1.9833593000657856	3-cue	Left Arm	
38	368.62331100017764	11.007756429957226	3-trial	Left Arm	
39	379.6223592001479	13.00989182991907	2	Left Arm	35.5
40	392.6227580001578	13.009301630081609	4		
41	405.6223579000216	13.010282729985192	2	Left Arm	35.5
42	418.62277720007114	1.9829812999814749	3-cue	Left Arm	
43	420.6057585000526	11.010010229889303	3-trial	Left Arm	
44	431.60695110005327	1.9833448000717908	3-cue	Left Arm	
45	433.59029590012506	11.008200029842556	3-trial	Left Arm	
46	444.5904282000847	13.008126930100843	2	Left Arm	35.5
47	457.5898924001958	13.009406730066985	4		
48	470.5893874000758	13.010638529900461	2	Left Arm	35.5
49	483.5899380000774	13.009752929909155	4		
50	496.58937280019745	13.0110889300704	2	Left Arm	35.5
51	509.58944910019636	13.011150229722261	4		
52	Valence Rating:	-10.493827160493822			
53	Intensity Rating:	22.098765432098766			
54	Comfort Rating:	67.65432098765433			
