	onset	duration	trial_type	body_site	temp
0	1722.179438199848	2.0007667001336813	3-cue	Chest	
1	1724.1802048999816	11.019436099866198	3-trial	Chest	
2	1735.1806452998426	12.998146399999996	1	Chest	49.0
3	1748.1810737999622	1.9826872998382896	3-cue	Chest	
4	1750.1637610998005	11.000189200161685	3-trial	Chest	
5	1761.1637044998351	12.998572299999978	2	Chest	48.5
6	1774.164189199917	12.9991500000001	4		
7	1787.1640782000031	13.000227300000006	1	Chest	49.0
8	1800.1641908998135	12.999769199999946	4		
9	1813.1645684000105	1.9831057998817414	3-cue	Chest	
10	1815.1476741998922	10.999262800118458	3-trial	Chest	
11	1826.147677899804	12.997930100000076	1	Chest	49.0
12	1839.1481314999983	12.999203399999942	4		
13	1852.1479766999837	12.999751199999992	1	Chest	49.0
14	1865.1483384999447	1.9831117999274284	3-cue	Chest	
15	1867.131450299872	10.998767000072576	3-trial	Chest	
16	1878.1317969998345	12.999587900000051	2	Chest	48.5
17	1891.1319096998777	1.9831044001039118	3-cue	Chest	
18	1893.1150140999816	10.999317599895903	3-trial	Chest	
19	1904.1153495998587	12.99881860000005	4		
20	1917.1152162000071	12.999724600000036	1	Chest	49.0
21	1930.1155901998281	1.9830873999744654	3-cue	Chest	
22	1932.0986775998026	10.999756100025479	3-trial	Chest	
23	1943.0990385999903	12.998178099999905	4		
24	1956.0988755999133	12.999724600000036	2	Chest	48.5
25	1969.0990165998228	12.99972230000003	4		
26	1982.0993529998232	1.9829780000727624	3-cue	Chest	
27	1984.082330999896	10.998870999927249	3-trial	Chest	
28	1995.0826678997837	12.999074500000006	2	Chest	48.5
29	2008.0826495999936	12.99979119999989	4		
30	2021.0830423999578	12.999635099999978	4		
31	2034.0828844998032	12.999720900000057	2	Chest	48.5
32	2047.0831414000131	1.9832028998062015	3-cue	Chest	
33	2049.0663442998193	10.998700800193546	3-trial	Chest	
34	2060.0666896998882	12.999133699999675	2	Chest	48.5
35	2073.0668061999604	12.999172499999986	4		
36	2086.0666512998287	12.999726500000179	2	Chest	48.5
37	2099.067034299951	12.999196599999777	4		
38	2112.0668768999167	12.999722699999893	1	Chest	49.0
39	2125.0672561998945	1.9831058999989182	3-cue	Chest	
40	2127.0503620998934	10.999723000001268	3-trial	Chest	
41	2138.050697800005	12.998618899999656	1	Chest	49.0
42	2151.050801199861	1.983128499938175	3-cue	Chest	
43	2153.033929699799	10.999266300061663	3-trial	Chest	
44	2164.033964399947	1.9833730000536889	3-cue	Chest	
45	2166.0173374000005	10.99852009994629	3-trial	Chest	
46	2177.017709599808	12.998533699999825	1	Chest	49.0
47	2190.0175395999104	12.999751300000298	4		
48	2203.0179182998836	12.999183500000072	4		
49	2216.0177788999863	12.99975859999995	2	Chest	48.5
50	2229.018140299944	1.9831018999684602	3-cue	Chest	
51	2231.0012421999127	11.000185300031717	3-trial	Chest	
52	Valence Rating:	-25.679012345679013			
53	Intensity Rating:	36.79012345679012			
54	Comfort Rating:	42.96296296296296			
