	onset	duration	trial_type	body_site	temp
0	4281.388632499846	12.0	2.0	Right Face	48.0
1	4304.888793600025	12.0	5.0	Right Arm	
2	4324.888935899828	12.0	3.0	Right Arm	36.5
3	4344.889068400022	12.0	7.0		
4	4368.555963699939	12.0	6.0	Right Face	
5	4388.556033300003	12.0	4.0	Right Face	40.0
6	4412.356278399937	12.0	7.0		
7	4432.356378099881	12.0	4.0	Right Face	40.0
8	4455.85662440001	12.0	7.0		
9	4475.856697199866	12.0	1.0	Right Arm	47.5
10	4499.5236208999995	12.0	7.0		
11	4519.523695799988	12.0	4.0	Right Face	40.0
12	4542.907211699989	12.0	5.0	Right Arm	
13	4562.907349499874	12.0	1.0	Right Arm	47.5
14	4586.590939699905	12.0	6.0	Right Face	
15	4606.590989199933	12.0	2.0	Right Face	48.0
16	4630.557904999936	12.0	6.0	Right Face	
17	4650.557989499997	12.0	4.0	Right Face	40.0
18	4674.291549899848	12.0	5.0	Right Arm	
19	4694.291696799919	12.0	1.0	Right Arm	47.5
20	4717.908561300021	12.0	5.0	Right Arm	
21	4737.908660099842	12.0	3.0	Right Arm	36.5
22	4761.825435600011	12.0	5.0	Right Arm	
23	4781.825618800009	12.0	2.0	Right Face	48.0
24	4805.625831899932	12.0	6.0	Right Face	
25	4825.625950000016	12.0	2.0	Right Face	48.0
26	4849.542838399997	12.0	7.0		
27	4869.5429167998955	12.0	3.0	Right Arm	36.5
28	4893.093174299924	12.0	7.0		
29	4913.0932581999805	12.0	1.0	Right Arm	47.5
30	4936.626802099869	12.0	7.0		
31	4956.626914199907	12.0	3.0	Right Arm	36.5
32	4979.9269487999845	12.0	6.0	Right Face	
33	4999.927222999977	12.0	3.0	Right Arm	36.5
34	5023.827496499987	12.0	6.0	Right Face	
35	5043.827556999866	12.0	4.0	Right Face	40.0
36	5067.511144299991	12.0	5.0	Right Arm	
37	5087.511235299986	12.0	4.0	Right Face	40.0
38	Valence Rating:	-13.49794238683127			
39	Intensity Rating:	43.909465020576135			
40	Comfort Rating:	40.94650205761317			
