	onset	duration	trial_type	body_site	temp
0	2494.525403499836	12.0	1.0	Abdomen	46.5
1	2518.058899199823	12.0	5.0	Abdomen	
2	2538.059028699994	12.0	3.0	Abdomen	43.5
3	2561.5593012999743	12.0	7.0		
4	2581.559243199881	12.0	3.0	Abdomen	43.5
5	2605.4928945999127	12.0	6.0	Right Leg	
6	2625.4929796999786	12.0	2.0	Right Leg	47.0
7	2648.893214199925	12.0	5.0	Abdomen	
8	2668.8933227998205	12.0	1.0	Abdomen	46.5
9	2692.7934900999535	12.0	6.0	Right Leg	
10	2712.7936541999225	12.0	4.0	Right Leg	36.0
11	2736.6605836998206	12.0	7.0		
12	2756.6606314999517	12.0	4.0	Right Leg	36.0
13	2776.677460299805	12.0	5.0	Abdomen	
14	2800.3775985999964	12.0	6.0	Right Leg	
15	2820.377741099801	12.0	4.0	Right Leg	36.0
16	2844.044519999996	12.0	6.0	Right Leg	
17	2864.044750599889	12.0	2.0	Right Leg	47.0
18	2887.561637399951	12.0	6.0	Right Leg	
19	2907.561753100017	12.0	3.0	Abdomen	43.5
20	2931.2619362999685	12.0	5.0	Abdomen	
21	2951.2620511997957	12.0	2.0	Right Leg	47.0
22	2974.562277499819	12.0	5.0	Abdomen	
23	2994.5623734998517	12.0	1.0	Abdomen	46.5
24	3018.19596809987	12.0	7.0		
25	3038.1960748999845	12.0	3.0	Abdomen	43.5
26	3062.212970299879	12.0	7.0		
27	3082.213049599901	12.0	2.0	Right Leg	47.0
28	3105.8798995998222	12.0	7.0		
29	3125.880019399803	12.0	4.0	Right Leg	36.0
30	3149.746752699837	12.0	5.0	Abdomen	
31	3169.747005000012	12.0	4.0	Right Leg	36.0
32	3193.430522199953	12.0	6.0	Right Leg	
33	3213.430666500004	12.0	1.0	Abdomen	46.5
34	3236.7809057999402	12.0	6.0	Right Leg	
35	3256.7809448000044	12.0	1.0	Abdomen	46.5
36	3280.66465169983	12.0	6.0	Right Leg	
37	3300.6646481999196	12.0	2.0	Right Leg	47.0
38	Valence Rating:	-26.33744855967079			
39	Intensity Rating:	51.06995884773663			
40	Comfort Rating:	47.20164609053498			
