	onset	duration	trial_type	body_site	temp
0	2.7718053000280634	1.9833079999662004	3-cue	Right Arm	
1	4.755113299994264	11.01152878702851	3-trial	Right Arm	
2	15.75331310002366	13.010728339955676	2	Right Arm	37.0
3	28.752434899972286	13.0127132399939	4		
4	41.75299200002337	1.9835230999742635	3-cue	Right Arm	
5	43.73651509999763	11.011658140050713	3-trial	Right Arm	
6	54.737195699999575	13.01035903999582	2	Right Arm	37.0
7	67.73684760002652	13.011285040003713	4		
8	80.73634120001225	13.012547440070193	2	Right Arm	37.0
9	93.73685009998735	1.9831228000111878	3-cue	Right Arm	
10	95.71997289999854	11.012001540046185	3-trial	Right Arm	
11	106.72183100000257	1.9832102000364102	3-cue	Right Arm	
12	108.70504120003898	11.008837440051138	3-trial	Right Arm	
13	119.70406700001331	13.011133240070194	1	Right Arm	46.0
14	132.70382190000964	1.983165999990888	3-cue	Right Arm	
15	134.68698790000053	11.012081540073268	3-trial	Right Arm	
16	145.68878189998213	1.9833017000346445	3-cue	Right Arm	
17	147.67208360001678	11.008930840005632	3-trial	Right Arm	
18	158.6713003999903	13.01070044003427	1	Right Arm	46.0
19	171.6707291000057	13.012159340025391	4		
20	184.67102399998112	13.011822640022729	4		
21	197.67040190001717	13.013213039957918	1	Right Arm	46.0
22	210.67159669997636	13.011043140024412	4		
23	223.67207799997414	13.010343239991926	4		
24	236.67134749999968	13.012041440058965	2	Right Arm	37.0
25	249.67189589998452	1.9835142000229098	3-cue	Right Arm	
26	251.65541010000743	11.011000139988028	3-trial	Right Arm	
27	262.65550320001785	13.010887440002989	1	Right Arm	46.0
28	275.65525200002594	13.011552840005606	4		
29	288.65448119997745	13.013317940058187	1	Right Arm	46.0
30	301.6560322000296	13.010544039949309	4		
31	314.6553213999723	13.012199739983771	2	Right Arm	37.0
32	327.6559573999839	1.9831746999989264	3-cue	Right Arm	
33	329.6391320999828	11.011297340039164	3-trial	Right Arm	
34	340.6393722000066	13.011222940054722	1	Right Arm	46.0
35	353.64024590002373	1.9831653000437655	3-cue	Right Arm	
36	355.6234112000675	11.009900639997795	3-trial	Right Arm	
37	366.6235379999853	13.010039840068202	2	Right Arm	37.0
38	379.62310750002507	1.9831443999428302	3-cue	Right Arm	
39	381.6062518999679	11.011378740076907	3-trial	Right Arm	
40	392.6069744999986	13.0103632400278	4		
41	405.6057593000005	13.012972940050531	2	Right Arm	37.0
42	418.6057474000263	13.013243940018583	4		
43	431.60733119997894	13.010312539990991	4		
44	444.6064956000191	13.012218840012792	1	Right Arm	46.0
45	457.6073758000275	13.010697240009904	4		
46	470.6069188999827	13.011844140011817	1	Right Arm	46.0
47	483.60712419997435	1.9821235000272281	3-cue	Right Arm	
48	485.5892477000016	11.012894839979708	3-trial	Right Arm	
49	496.5920055999886	1.983185599965509	3-cue	Right Arm	
50	498.57519119995413	11.008970140072051	3-trial	Right Arm	
51	509.5752599000116	13.00920244003646	2	Right Arm	37.0
52	Valence Rating:	-17.90123456790124			
53	Intensity Rating:	25.98765432098766			
54	Comfort Rating:	54.93827160493827			
