	onset	duration	trial_type	body_site	temp
0	2855.7814502999972	13.002542999999605	4.0		
1	2868.781469099995	12.999606999999742	1.0	Left Arm	45.0
2	2881.7982323999895	13.017767899999853	3.0	Left Arm	
3	2894.799186199991	12.999023800000032	3.0	Left Arm	
4	2907.798452999996	12.998890899999878	2.0	Left Arm	36.0
5	2920.798974499994	13.000485500000195	3.0	Left Arm	
6	2933.798832799992	12.999356499999976	3.0	Left Arm	
7	2946.7989775000024	12.998851299999842	2.0	Left Arm	36.0
8	2959.798928899996	13.000742800000353	4.0		
9	2972.799317699988	12.99884320000001	4.0		
10	2985.799189199999	12.999741099999937	2.0	Left Arm	36.0
11	2998.7993029999925	13.000012699999843	3.0	Left Arm	
12	3011.799647599997	12.998705599999994	2.0	Left Arm	36.0
13	3024.800127800001	13.000011099999938	3.0	Left Arm	
14	3037.7998291999975	12.998877699999866	1.0	Left Arm	45.0
15	3050.7999654000014	13.000532600000042	3.0	Left Arm	
16	3063.8002042000007	12.999302899999748	3.0	Left Arm	
17	3076.7995664999908	12.999890999999934	1.0	Left Arm	45.0
18	3089.800042499992	12.99977489999992	4.0		
19	3102.8008039999986	12.99992629999997	3.0	Left Arm	
20	3115.8010547000013	12.998817899999722	2.0	Left Arm	36.0
21	3128.8008004000003	12.999161100000038	4.0		
22	3141.800473800002	12.999769999999899	1.0	Left Arm	45.0
23	3154.800574699999	12.99968540000009	4.0		
24	3167.801108300002	12.999225600000045	4.0		
25	3180.8008687999973	12.999663500000224	1.0	Left Arm	45.0
26	3193.8009235999925	13.000960700000178	3.0	Left Arm	
27	3206.801223000002	12.998882200000025	1.0	Left Arm	45.0
28	3219.801402799989	12.99916680000024	4.0		
29	3232.801267799994	12.999587799999972	2.0	Left Arm	36.0
30	3245.8016213999945	13.000141299999996	3.0	Left Arm	
31	3258.801489199992	12.998869699999887	1.0	Left Arm	45.0
32	3271.8019638999976	12.999061900000015	4.0		
33	3284.8016674999963	12.999689599999783	1.0	Left Arm	45.0
34	3297.8022191999917	12.999213099999906	4.0		
35	3310.8019257999986	13.000582699999995	2.0	Left Arm	36.0
36	3323.802023600001	12.999708900000314	4.0		
37	3336.8025131999893	12.999222200000077	4.0		
38	3349.8022735999984	12.999604999999974	2.0	Left Arm	36.0
39	3362.8024170999997	13.000519299999723	3.0	Left Arm	
40	Valence Rating:	-11.604938271604937			
41	Intensity Rating:	32.46913580246913			
42	Comfort Rating:	56.54320987654321			
