	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	2543	43	Chest	2-back Instruction		2023_Mar_06_2132	5.0104471205268055	r		2.788813899969682		MS MH		3	f	1		
1	2543	7	Chest	Pre-trial Jitter		2023_Mar_06_2132	7.015268220100552	r		7.812394900014624		MS MH		3	f	1		
2	2543	44.0	Chest	pretrialfixation		2023_Mar_06_2132	1.0064996799919754	r		15.108446300029755		MS MH		3	f	1		
3	2543		Chest	2-back	1.0	2023_Mar_06_2132	1.9838656599167734	r		16.128117799991742		MS MH	12.5	3	f	1	32.0	
4	2543		Chest	2-back	1.0	2023_Mar_06_2132	1.9873795597814023	r		18.13475660001859		MS MH	25.0	3	f	1	32.0	
5	2543		Chest	2-back	1.0	2023_Mar_06_2132	1.988051159773022	r	0	20.134452499914914	0.5968805998563766	MS MH	37.5	3	f	1	32.0	
6	2543		Chest	2-back	1.0	2023_Mar_06_2132	1.9872002599295229	r	2	22.134896100033075	0.5137483000289649	MS MH	50.0	3	f	1	32.0	
7	2543		Chest	2-back	1.0	2023_Mar_06_2132	1.9879881599918008	r	0	24.134521599859	0.6300753001123667	MS MH	62.5	3	f	1	32.0	
8	2543		Chest	2-back	1.0	2023_Mar_06_2132	1.9878786602057517	r	2	26.134596399962902	0.7471487000584602	MS MH	75.0	3	f	1	32.0	
9	2543		Chest	2-back	1.0	2023_Mar_06_2132	1.988008359912783	r	2	28.134550399845466	0.5971520999446511	MS MH	87.5	3	f	1	32.0	
10	2543		Chest	2-back	1.0	2023_Mar_06_2132	1.9874289601575583	r	2	30.13485509995371	0.6804057999979705	MS MH	100.0	3	f	1	32.0	
11	2543	48.0	Chest	ScoreReport		2023_Mar_06_2132	5.016583820106462	r		32.14530689991079		MS MH		3	f	1		
12	2543	8	Chest	Post-trial Jitter		2023_Mar_06_2132	7.009642839897424	r		37.20716749993153		MS MH		3	f	1		
13	2543	43	Chest	2-back Instruction		2023_Mar_06_2132	5.008617619983852	r		44.24108549999073		MS MH		3	f	1		
14	2543	7	Chest	Pre-trial Jitter		2023_Mar_06_2132	7.004048960050568	r		49.26010499987751		MS MH		3	f	1		
15	2543	44.0	Chest	pretrialfixation		2023_Mar_06_2132	1.0096755200065672	r		56.5323298999574		MS MH		3	f	1		
16	2543		Chest	2-back	1.0	2023_Mar_06_2132	1.9905901600141078	r		57.54190089995973		MS MH	12.5	3	f	1	32.0	
