	onset	duration	trial_type	body_site	temp
0	2.7662841000128537	12.991168874781579	4		
1	15.76925819995813	13.014858009875752	1	Left Face	48.0
2	28.789399400004186	1.9833123000571504	3-cue	Left Face	
3	30.772711700061336	11.008227320038714	3-trial	Left Face	
4	41.77284079999663	13.008273410145193	1	Left Face	48.0
5	54.77195710001979	1.9825280000222847	3-cue	Left Face	
6	56.754485100042075	11.011098709888756	3-trial	Left Face	
7	67.7558083999902	13.009530009934679	4		
8	80.75461029994767	13.0121938099619	2	Left Face	36.5
9	93.75524900003802	13.011182010057382	4		
10	106.75460730004124	13.01279040996451	2	Left Face	36.5
11	119.75609779998194	1.9830499000381678	3-cue	Left Face	
12	121.73914770002011	11.010342409834266	3-trial	Left Face	
13	132.74015800002962	13.00882190989796	4		
14	145.7387043000199	13.012037209933624	1	Left Face	48.0
15	158.73885439999867	13.012042709975503	4		
16	171.7394396000309	13.011120810057037	4		
17	184.73906970000826	13.012057210085914	1	Left Face	48.0
18	197.73924979998264	1.9830763000063598	3-cue	Left Face	
19	199.722326099989	11.01222830999177	3-trial	Left Face	
20	210.72469219996128	1.9830806999234483	3-cue	Left Face	
21	212.70777289988473	11.008283109986223	3-trial	Left Face	
22	223.7069653000217	13.010416109929793	2	Left Face	36.5
23	236.70700569998007	1.98302139993757	3-cue	Left Face	
24	238.69002709991764	11.010934110032395	3-trial	Left Face	
25	249.69096339994576	13.009648609906435	2	Left Face	36.5
26	262.6909184999531	13.010001010028645	4		
27	275.68974689999595	13.012613410013728	2	Left Face	36.5
28	288.69121650001034	13.009937410010025	4		
29	301.689962000004	13.012712710071355	1	Left Face	48.0
30	314.69170630001463	1.9830573999788612	3-cue	Left Face	
31	316.6747636999935	11.009681410039775	3-trial	Left Face	
32	327.674999400042	13.009772110148333	1	Left Face	48.0
33	340.67425030004233	13.01161610998679	4		
34	353.6751124999719	1.983092000009492	3-cue	Left Face	
35	355.65820449998137	11.010420809849165	3-trial	Left Face	
36	366.65922240004875	13.008904710179195	2	Left Face	36.5
37	379.65836130001117	13.010871209902689	4		
38	392.65912900003605	1.9829340999713168	3-cue	Left Face	
39	394.64206310000736	11.010032610036433	3-trial	Left Face	
40	405.64236890000757	13.010082910070196	2	Left Face	36.5
41	418.6416695000371	1.9830357000464574	3-cue	Left Face	
42	420.62470520008355	11.0120031099068	3-trial	Left Face	
43	431.6269259999972	1.982996099977754	3-cue	Left Face	
44	433.60992209997494	11.008480210090056	3-trial	Left Face	
45	444.6094023999758	13.010149109992199	1	Left Face	48.0
46	457.6099885000149	1.9831426000455394	3-cue	Left Face	
47	459.5931311000604	11.009404609911144	3-trial	Left Face	
48	470.5936847999692	13.008771709981374	1	Left Face	48.0
49	483.5930988000473	13.010205510188825	4		
50	496.59277879993897	13.01111520989798	2	Left Face	36.5
51	509.59291570005007	13.011108810082078	4		
52	Valence Rating:	-35.061728395061735			
53	Intensity Rating:	47.71604938271605			
54	Comfort Rating:	33.2716049382716			
