	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	temperature	value
0	1651	43	Left Face	2-back Instruction		2022_Oct_13_1931	5.000639899430098	r		2.784108499996364		Sreekar Kasturi		47	M		
1	1651	7	Left Face	Pre-trial Jitter		2022_Oct_13_1931	5.002329020004254	r		7.8045491999946535		Sreekar Kasturi		47	M		
2	1651	44.0	Left Face	pretrialfixation		2022_Oct_13_1931	1.0025681600091048	r		13.228815999988		Sreekar Kasturi		47	M		
3	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9735191799991298	r		501.59661529998994		Sreekar Kasturi	12.5	47	M	32.0	
4	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9762270599894691	r		503.5966525999829		Sreekar Kasturi	25.0	47	M	32.0	
5	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9770273599715438	r	0	505.59665349998977	0.6797269000089727	Sreekar Kasturi	37.5	47	M	32.0	
6	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9761626599938609	r	2	507.59667549998267	0.48448719998123124	Sreekar Kasturi	50.0	47	M	32.0	
7	1651		Left Face	2-back	0.0	2022_Oct_13_1931	1.976604360010242	r	2	509.59668560000136	0.7131140000128653	Sreekar Kasturi	50.0	47	M	32.0	
8	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9761413600062951	r	2	511.59671250000247	0.7127254999941215	Sreekar Kasturi	62.5	47	M	32.0	
9	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.977412659995025	r	2	513.5967463999987	0.5963836000009906	Sreekar Kasturi	75.0	47	M	32.0	
10	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9770627600082662	r	2	515.5966746000049	0.7343289999989793	Sreekar Kasturi	87.5	47	M	32.0	
11	1651	48.0	Left Face	ScoreReport		2022_Oct_13_1931	5.008272779989056	r		30.28509839999606		Sreekar Kasturi		47	M		
12	1651	8	Left Face	Post-trial Jitter		2022_Oct_13_1931	5.0008595200197306	r		35.38874530000612		Sreekar Kasturi		47	M		
13	1651	43	Left Face	2-back Instruction		2022_Oct_13_1931	5.012692479969701	r		40.4163261000067		Sreekar Kasturi		47	M		
14	1651	7	Left Face	Pre-trial Jitter		2022_Oct_13_1931	9.001781920000212	r		45.4385348999931		Sreekar Kasturi		47	M		
15	1651	44.0	Left Face	pretrialfixation		2022_Oct_13_1931	1.0057680999743752	r		54.844308500003535		Sreekar Kasturi		47	M		
16	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9766242199984845	r		543.2139825999911		Sreekar Kasturi	12.5	47	M	32.0	
17	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9762019600020722	r		545.2137160999991		Sreekar Kasturi	25.0	47	M	32.0	
18	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.97711665998213	r	2	547.2137330999831	0.4964848000090569	Sreekar Kasturi	37.5	47	M	32.0	
19	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.97690755999065	r	2	549.2137423999957	0.4299491999845486	Sreekar Kasturi	50.0	47	M	32.0	
20	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9758705599815585	r	0	551.213777099998	0.4631530000187922	Sreekar Kasturi	62.5	47	M	32.0	
21	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9769615599652752	r	2	553.2137859000068	0.7296212000073865	Sreekar Kasturi	75.0	47	M	32.0	
22	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9773107600340154	r	2	555.2138103999896	0.5629422000201885	Sreekar Kasturi	87.5	47	M	32.0	
23	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9731359600264113	r	0	557.2138360000099	0.4464637000055518	Sreekar Kasturi	100.0	47	M	32.0	
24	1651	48.0	Left Face	ScoreReport		2022_Oct_13_1931	5.014313979976578	r		71.89914739999222		Sreekar Kasturi		47	M		
25	1651	8	Left Face	Post-trial Jitter		2022_Oct_13_1931	9.000830999983009	r		76.98090789999696		Sreekar Kasturi		47	M		
26	1651	42	Left Face	0-back Instruction		2022_Oct_13_1931	5.003684579976834	r		86.02127239998663		Sreekar Kasturi		47	M		
27	1651	6	Left Face	Cue		2022_Oct_13_1931	2.015791419951711	r		92.03867759997956		Sreekar Kasturi		47	M		
28	1651	7	Left Face	Pre-trial Fixation		2022_Oct_13_1931	5.004525319964159	r		94.07098249997944		Sreekar Kasturi		47	M		
29	1651	44.0	Left Face	pretrialfixation		2022_Oct_13_1931	1.0089253799524158	r		99.51811340000131		Sreekar Kasturi		47	M		
30	1651		Left Face	0-back	0.0	2022_Oct_13_1931	1.9779120199964382	r		587.8811008000048		Sreekar Kasturi	0.0	47	M	48.5	
31	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9764993599965237	r	0	589.8808275999909	0.7464659000106622	Sreekar Kasturi	12.5	47	M	48.5	
32	1651		Left Face	0-back	0.0	2022_Oct_13_1931	1.9769259599852376	r		591.8808317999938		Sreekar Kasturi	12.5	47	M	48.5	
33	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9783036599983461	r	0	593.8808538999874	0.018022600008407608	Sreekar Kasturi	25.0	47	M	48.5	
34	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.977408960025059	r	0	595.8808811999916	0.3631603000103496	Sreekar Kasturi	37.5	47	M	48.5	
35	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9770789600152057	r	0	597.8809050999989	0.29641939999419264	Sreekar Kasturi	50.0	47	M	48.5	
36	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9773058599967044	r	0	599.8809169000015	0.29656999997678213	Sreekar Kasturi	62.5	47	M	48.5	
37	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9770574599679094	r	0	601.8809295000101	0.2299275000113994	Sreekar Kasturi	75.0	47	M	48.5	
38	1651	48.0	Left Face	ScoreReport		2022_Oct_13_1931	5.013777679996565	r		116.56652459999896		Sreekar Kasturi		47	M		
39	1651	8	Left Face	Post-trial Fixation		2022_Oct_13_1931	9.015553659992293	r		121.64897009998094		Sreekar Kasturi		47	M		
40	1651	20	Left Face	PainBinary		2022_Oct_13_1931	5.0097417799406685	r		130.69369839999126	3.16701770000509	Sreekar Kasturi		47	M		1.0
41	1651	9	Left Face	Post-Q-Jitter		2022_Oct_13_1931	9.003854719980154	r		135.72172030000365		Sreekar Kasturi		47	M		
42	1651	6	Left Face	Cue		2022_Oct_13_1931	2.0074597799684852	r		145.67681569998967		Sreekar Kasturi		47	M		
43	1651	7	Left Face	Pre-trial Fixation		2022_Oct_13_1931	5.011234220000915	r		147.70148590000463		Sreekar Kasturi		47	M		
44	1651	44.0	Left Face	pretrialfixation		2022_Oct_13_1931	1.0133222799631767	r		153.14977180000278		Sreekar Kasturi		47	M		
45	1651		Left Face	0-back	0.0	2022_Oct_13_1931	1.979163019976113	r		641.5149559999991		Sreekar Kasturi	0.0	47	M	48.5	
46	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9745316600019578	r	0	643.514685800008	0.1338038999820128	Sreekar Kasturi	12.5	47	M	48.5	
47	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9760631599929184	r	0	645.5147004000028	0.2629389999783598	Sreekar Kasturi	25.0	47	M	48.5	
48	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9766243600170128	r	0	647.5147295999923	0.3176890999893658	Sreekar Kasturi	37.5	47	M	48.5	
49	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9765913599985652	r	0	649.5142151000036	0.2301183000090532	Sreekar Kasturi	50.0	47	M	48.5	
50	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.976154759991914	r	0	651.5147623000084	0.1339346999884583	Sreekar Kasturi	62.5	47	M	48.5	
51	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.976390360010555	r	0	653.5147894000111	0.26763640000717714	Sreekar Kasturi	75.0	47	M	48.5	
52	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9754932599898893	r	0	655.514809299988	0.31770520002464764	Sreekar Kasturi	87.5	47	M	48.5	
53	1651	48.0	Left Face	ScoreReport		2022_Oct_13_1931	5.011956520029344	r		170.1929906999867		Sreekar Kasturi		47	M		
54	1651	8	Left Face	Post-trial Fixation		2022_Oct_13_1931	5.00791090002167	r		175.27835750000668		Sreekar Kasturi		47	M		
55	1651	20	Left Face	PainBinary		2022_Oct_13_1931	5.0035195800010115	r		180.3222909999895	1.3215894000022672	Sreekar Kasturi		47	M		1.0
56	1651	9	Left Face	Post-Q-Jitter		2022_Oct_13_1931	5.00730672001373	r		185.3371490999998		Sreekar Kasturi		47	M		
57	1651	43	Left Face	2-back Instruction		2022_Oct_13_1931	5.011497179977596	r		190.3684091999894		Sreekar Kasturi		47	M		
58	1651	6	Left Face	Cue		2022_Oct_13_1931	2.0028030399407726	r		196.0883353999816		Sreekar Kasturi		47	M		
59	1651	7	Left Face	Pre-trial Jitter		2022_Oct_13_1931	9.004082659987034	r		198.34683639998548		Sreekar Kasturi		47	M		
60	1651	44.0	Left Face	pretrialfixation		2022_Oct_13_1931	1.0119343599944841	r		207.77605729998322		Sreekar Kasturi		47	M		
61	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.97779891997925	r		696.1488248000096		Sreekar Kasturi	12.5	47	M	32.0	
62	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.97577176001505	r		698.1485512999934		Sreekar Kasturi	25.0	47	M	32.0	
63	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9773437599942554	r	0	700.1485734999878	0.5798542999837082	Sreekar Kasturi	37.5	47	M	32.0	
64	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9770868599880487	r	2	702.1486345999874	0.5630915999936406	Sreekar Kasturi	50.0	47	M	32.0	
65	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9779328599979635	r	0	704.1486240999948	0.8465476999990642	Sreekar Kasturi	62.5	47	M	32.0	
66	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9772054600180127	r	2	706.1486405000032	0.4632211999851279	Sreekar Kasturi	75.0	47	M	32.0	
67	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9764757600205485	r	2	708.148660100007	0.49645540001802146	Sreekar Kasturi	87.5	47	M	32.0	
68	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9764609600242693	r	2	710.1486483000044	1.0020157000108156	Sreekar Kasturi	100.0	47	M	32.0	
69	1651	48.0	Left Face	ScoreReport		2022_Oct_13_1931	5.009156320011243	r		224.8282680999837		Sreekar Kasturi		47	M		
70	1651	8	Left Face	Post-trial Jitter		2022_Oct_13_1931	9.006906200025696	r		229.9127165999962		Sreekar Kasturi		47	M		
71	1651	20	Left Face	PainBinary		2022_Oct_13_1931	5.017435879999539	r		238.9575755999831	2.2219398000161164	Sreekar Kasturi		47	M		1.0
72	1651	9	Left Face	Post-Q-Jitter		2022_Oct_13_1931	9.006988320004893	r		243.98788790000253		Sreekar Kasturi		47	M		
73	1651	43	Left Face	2-back Instruction		2022_Oct_13_1931	5.011693980020937	r		253.01890860000276		Sreekar Kasturi		47	M		
74	1651	6	Left Face	Cue		2022_Oct_13_1931	2.015504579991102	r		258.7159779999929		Sreekar Kasturi		47	M		
75	1651	7	Left Face	Pre-trial Jitter		2022_Oct_13_1931	5.01032963997568	r		261.7763808000018		Sreekar Kasturi		47	M		
76	1651	44.0	Left Face	pretrialfixation		2022_Oct_13_1931	1.0089452199754305	r		267.2197586999973		Sreekar Kasturi		47	M		
77	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.973611819994403	r		755.5824486000056		Sreekar Kasturi	12.5	47	M	32.0	
78	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9755790599738248	r		757.5824774999928		Sreekar Kasturi	25.0	47	M	32.0	
79	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.978097759973025	r	0	759.5824946000066	0.5799430000188295	Sreekar Kasturi	37.5	47	M	32.0	
80	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9773338600061834	r	2	761.5825007999956	0.7681941999762785	Sreekar Kasturi	50.0	47	M	32.0	
81	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9765191600017715	r	2	763.5825316999981	1.0519404000078794	Sreekar Kasturi	62.5	47	M	32.0	
82	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9762139599770308	r	2	765.5824849999917	0.5799860000261106	Sreekar Kasturi	75.0	47	M	32.0	
83	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.9760751600260846	r	0	767.58257649999	0.8180313000048045	Sreekar Kasturi	87.5	47	M	32.0	
84	1651		Left Face	2-back	1.0	2022_Oct_13_1931	1.975921860022936	r	2	769.5825936000037	0.5338248000189196	Sreekar Kasturi	100.0	47	M	32.0	
85	1651	48.0	Left Face	ScoreReport		2022_Oct_13_1931	5.010160019970499	r		284.26170050000655		Sreekar Kasturi		47	M		
86	1651	8	Left Face	Post-trial Jitter		2022_Oct_13_1931	7.005748899973696	r		289.34719479997875		Sreekar Kasturi		47	M		
87	1651	20	Left Face	PainBinary		2022_Oct_13_1931	5.015999179973733	r		296.3921956999984	2.2169380000268575	Sreekar Kasturi		47	M		-1.0
88	1651	21	Left Face	IntensityRating		2022_Oct_13_1931	5.010877539985813	r		301.45320459999493		Sreekar Kasturi		47	M		4.629629629629628
89	1651	23	Left Face	DistractBinary		2022_Oct_13_1931	5.0129826799966395	r		306.4938073999947	2.983650199981639	Sreekar Kasturi		47	M		-1.0
90	1651	9	Left Face	Post-Q-Jitter		2022_Oct_13_1931	7.006629019975662	r		311.52206119999755		Sreekar Kasturi		47	M		
91	1651	42	Left Face	0-back Instruction		2022_Oct_13_1931	5.012840379989939	r		318.5523147000058		Sreekar Kasturi		47	M		
92	1651	7	Left Face	Pre-trial Fixation		2022_Oct_13_1931	6.997741019993555	r		323.5766227999993		Sreekar Kasturi		47	M		
93	1651	44.0	Left Face	pretrialfixation		2022_Oct_13_1931	1.0055488999933004	r		330.97214359999634		Sreekar Kasturi		47	M		
94	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.980040119990008	r	0.0	819.3332417999918	0.7628108000208158	Sreekar Kasturi	12.5	47	M	32.0	
95	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.977283259970136	r	0.0	821.3331098000053	0.2964429999992717	Sreekar Kasturi	25.0	47	M	32.0	
96	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.979848960036179	r	0.0	823.3331154999905	0.2798498999909498	Sreekar Kasturi	37.5	47	M	32.0	
97	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.979966359998798	r	0.0	825.3331332000089	0.3298664000176359	Sreekar Kasturi	50.0	47	M	32.0	
98	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.978516760020284	r	0.0	827.3331580999948	0.2797908000065945	Sreekar Kasturi	62.5	47	M	32.0	
99	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9801885600027163	r	0.0	829.3331857000012	0.3795390999875963	Sreekar Kasturi	75.0	47	M	32.0	
100	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9800933600054123	r	0.0	831.3331948999839	0.38467290002154186	Sreekar Kasturi	87.5	47	M	32.0	
101	1651		Left Face	0-back	1.0	2022_Oct_13_1931	1.9805546600255184	r	0.0	833.3332286000077	0.36818469999707304	Sreekar Kasturi	100.0	47	M	32.0	
102	1651	48.0	Left Face	ScoreReport		2022_Oct_13_1931	5.012893119972432	r		348.01094759997795		Sreekar Kasturi		47	M		
103	1651	8	Left Face	Post-trial Fixation		2022_Oct_13_1931	9.002979100041557	r		353.0992189999961		Sreekar Kasturi		47	M		
104	1651	7	Left Face	Pre-trial Fixation		2022_Oct_13_1931	5.011688819999108	r		362.12001389998477		Sreekar Kasturi		47	M		
105	1651	44.0	Left Face	pretrialfixation		2022_Oct_13_1931	1.0079198999737855	r		367.52132050000364		Sreekar Kasturi		47	M		
106	1651		Left Face	0-back	0.0	2022_Oct_13_1931	1.9800962199806236	r		855.8835969000065		Sreekar Kasturi	0.0	47	M	32.0	
