	onset	duration	trial_type	body_site	temp
0	3125.2812356000068	13.009139700000105	4.0		
1	3138.295618300035	13.0007556999999	1.0	Right Leg	46.0
2	3151.3123913000454	13.017576400000053	3.0	Right Leg	
3	3164.312612800044	12.998104499999954	1.0	Right Leg	46.0
4	3177.3132692000363	13.00104650000003	3.0	Right Leg	
5	3190.312502500019	12.998215499999787	4.0		
6	3203.312774000049	13.000432499999988	2.0	Right Leg	37.0
7	3216.3132737000124	12.998700699999972	4.0		
8	3229.3130246000364	13.000243199999659	2.0	Right Leg	37.0
9	3242.312989500002	13.000048200000037	3.0	Right Leg	
10	3255.3131331000477	12.999059700000089	4.0		
11	3268.3132794999983	12.9993443999997	1.0	Right Leg	46.0
12	3281.3133992000367	13.000266699999884	4.0		
13	3294.3138096000184	12.998800600000322	4.0		
14	3307.313612100028	13.000396899999942	1.0	Right Leg	46.0
15	3320.3143923000316	13.000856099999964	3.0	Right Leg	
16	3333.3137338000233	12.99903089999998	3.0	Right Leg	
17	3346.3138144999975	12.999427400000059	2.0	Right Leg	37.0
18	3359.3141570000444	12.99961519999988	3.0	Right Leg	
19	3372.3138582000392	12.999359600000389	2.0	Right Leg	37.0
20	3385.3146662000217	12.998765599999842	4.0		
21	3398.3142424000544	13.000249499999882	2.0	Right Leg	37.0
22	3411.3146173999994	12.998835899999904	4.0		
23	3424.3144515000167	13.000254899999618	1.0	Right Leg	46.0
24	3437.314912700036	12.999532500000441	3.0	Right Leg	
25	3450.3147571000154	12.999539299999924	1.0	Right Leg	46.0
26	3463.3147678000387	12.999317299999802	4.0		
27	3476.314843000029	13.000439800000095	3.0	Right Leg	
28	3489.315056900028	12.998454000000038	2.0	Right Leg	37.0
29	3502.315067800053	13.000234600000113	4.0		
30	3515.315161000006	12.999520200000006	3.0	Right Leg	
31	3528.315390500007	12.99942800000008	2.0	Right Leg	37.0
32	3541.3157460000366	13.00004910000007	3.0	Right Leg	
33	3554.3153746000025	13.000048799999604	3.0	Right Leg	
34	3567.3152466000174	12.998577999999725	1.0	Right Leg	46.0
35	3580.3156279000104	13.00037169999996	3.0	Right Leg	
36	3593.315680700005	12.999430500000017	1.0	Right Leg	46.0
37	3606.3163943000254	12.998760000000402	4.0		
38	3619.315949700016	13.000267400000212	2.0	Right Leg	37.0
39	3632.316058800032	12.999251900000218	4.0		
40	Valence Rating:	-12.083333333333329			
41	Intensity Rating:	28.333333333333332			
42	Comfort Rating:	53.75			
