BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation.started,fixation.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,AvoidRating.response,AvoidRating.rt,AvoidRating.started,AvoidRating.stopped,RelaxRating.response,RelaxRating.rt,RelaxRating.started,RelaxRating.stopped,TaskAttentionRating.response,TaskAttentionRating.rt,TaskAttentionRating.started,TaskAttentionRating.stopped,BoredomRating.response,BoredomRating.rt,BoredomRating.started,BoredomRating.stopped,AlertnessRating.response,AlertnessRating.rt,AlertnessRating.started,AlertnessRating.stopped,PosThxRating.response,PosThxRating.rt,PosThxRating.started,PosThxRating.stopped,NegThxRating.response,NegThxRating.rt,NegThxRating.started,NegThxRating.stopped,SelfRating.response,SelfRating.rt,SelfRating.started,SelfRating.stopped,OtherRating.response,OtherRating.rt,OtherRating.started,OtherRating.stopped,ImageryRating.response,ImageryRating.rt,ImageryRating.started,ImageryRating.stopped,PresentRating.response,PresentRating.rt,PresentRating.started,PresentRating.stopped,subject number,gender,session,handedness,scanner,run,experience(1) or regulate(2),date,psychopyVersion,expName,body_site_order,frameRate,
60.670205400005216,60.670205400005216,None,space,156.39237329998286,60.670205400005216,None,251.17177450002055,None,14.629629629629628,203.41777920999448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,279.18866929999785,None,15.493827160493826,232.20144860999426,0.015197690023342147,5.012568090023706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,307.20558910002,None,13.580246913580249,263.5017521099944,0.015093990019522607,5.012529390020063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,335.22246079999604,None,13.950617283950617,289.585470209975,0.01503139000851661,5.012432990013622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,363.25603030002094,None,12.345679012345682,314.9862083099724,0.014873490028548986,5.012126590037951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,391.272818700003,None,12.901234567901234,342.45214800999383,0.014409990049898624,5.011177590029547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,419.28984420001507,None,15.370370370370367,375.4859398099652,0.015278290025889874,5.012917190004373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,447.30674300002283,None,11.913580246913579,399.7862954100128,0.015160690032644197,5.01272849002271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,475.34031220001634,None,15.308641975308642,428.0535921099945,0.01496179000241682,5.012322490016231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,503.37387860001763,None,15.92592592592593,456.7865814099787,0.01457799001946114,5.011535490019014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
,,,,,,,531.4074208000093,None,14.814814814814813,487.1373455100111,0.015163090021815151,5.012613690021681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,f,16,r,EM,,2,2022_Apr_04_1655,2020.2.10,acceptmap-regulate,"['Left Face', 'Chest', 'Left Face', 'Chest']",59.97821591019263,
