	onset	duration	rt	response	correct	bodySite	temperature	condition
0	17.802476899931207	1.999690820230171			1	Right Arm	47.5	1back
1	19.807973799994215	2.0053908100817353	0.9295201997738332	2.0	0	Right Arm	47.5	1back
2	21.808949099853635	2.003427810035646	0.8629989000037313	2.0	1	Right Arm	47.5	1back
3	23.808888899860904	2.0035857101902366	0.5130316000431776	2.0	1	Right Arm	47.5	1back
4	25.873912799870595	1.9402937502600253	0.4291466998402029	2.0	1	Right Arm	47.5	1back
5	27.823889899998903	2.007080010138452	0.39671540004201233	2.0	1	Right Arm	47.5	1back
6	29.825749499956146	2.003282010089606	0.39628900005482137	2.0	1	Right Arm	47.5	1back
7	31.82575299986638	2.0033118098508567	0.47932350006885827	2.0	1	Right Arm	47.5	1back
8	33.825736299855635	2.0034832099918276	0.3823148999363184	2.0	1	Right Arm	47.5	1back
9	35.82575199985877	2.0034936100710183	0.7463650000281632	0.0	1	Right Arm	47.5	1back
10	57.85204389994033	1.9845861098729074			1	Right Arm	47.5	1back
11	59.85819459985942	2.005644110031426	0.5129899000748992	2.0	1	Right Arm	47.5	1back
12	61.85877970000729	2.004494210006669	0.41306759999133646	2.0	1	Right Arm	47.5	1back
13	63.85874289995991	2.0046354099176824	0.396203099982813	2.0	1	Right Arm	47.5	1back
14	65.89006490004249	1.9753490302246064	0.7124171000905335	0.0	1	Right Arm	47.5	1back
15	67.87411159998737	2.007300310069695	0.6291672000661492	2.0	1	Right Arm	47.5	1back
16	69.87585079995915	2.003876609960571	0.3487700999248773	2.0	1	Right Arm	47.5	1back
17	71.87579589989036	2.0040027101058513	0.5630295001901686	2.0	0	Right Arm	47.5	1back
18	73.87630739994347	2.0030191098339856	0.3963065999560058	2.0	1	Right Arm	47.5	1back
19	75.875747699989	2.0041244099847972	0.7963763000443578	2.0	1	Right Arm	47.5	1back
20	97.90268759988248	1.9838470099493861			1	Right Arm	47.5	1back
21	99.90877730003558	2.005219510057941	0.7127609001472592	0.0	1	Right Arm	47.5	1back
22	101.90989440004341	2.003052709857002	0.42949009989388287	2.0	1	Right Arm	47.5	1back
23	103.91044649994001	2.001987610012293	0.5796148998197168	2.0	1	Right Arm	47.5	1back
24	105.94426020001993	1.9676753301173449	0.5792004999238998	2.0	1	Right Arm	47.5	1back
25	107.92445699987002	2.0073062099982053	0.5296616998966783	2.0	1	Right Arm	47.5	1back
26	109.92579560005106	2.0046746102161705	0.695961199933663	2.0	1	Right Arm	47.5	1back
27	111.92578619997948	2.004742310149595	0.39644100004807115	2.0	1	Right Arm	47.5	1back
28	113.92586990003474	2.0045977097470313	0.3464707999955863	0.0	1	Right Arm	47.5	1back
29	115.92586099985056	2.004522310104221	0.4157406999729574	0.0	1	Right Arm	47.5	1back
30	137.9528977998998	1.9842657102271914			1	Right Arm	47.5	1back
31	139.95899589988403	2.0054285100195557	0.6462134001776576	2.0	1	Right Arm	47.5	1back
32	141.96019040001556	2.0030997099820524	0.5796484998427331	0.0	1	Right Arm	47.5	1back
33	143.96004939987324	2.0034267099108547	0.7129870001226664	2.0	1	Right Arm	47.5	1back
34	145.99470449984074	1.9674715301953256	0.3789107999764383	2.0	1	Right Arm	47.5	1back
35	147.97482819994912	2.0071515101008117	0.36293569998815656	2.0	1	Right Arm	47.5	1back
36	149.97691389988177	2.0030142101459205	0.446278200019151	2.0	1	Right Arm	47.5	1back
37	151.97689159982838	2.003221509978175	0.3463777999859303	2.0	1	Right Arm	47.5	1back
38	153.9768572000321	2.0033203097991645	0.36285050003789365	2.0	1	Right Arm	47.5	1back
39	155.97690959996544	2.0032415098976344	0.6630327000748366	0.0	1	Right Arm	47.5	1back
40	185.5389898000285	1.9962314201984555			1	Right Arm	47.5	2back
41	187.54287309991196	2.005204409826547			1	Right Arm	47.5	2back
42	189.55859769997187	2.007116610184312	0.0	2.0	1	Right Arm	47.5	2back
43	191.57527569984086	2.0071544100064784	0.0	2.0	1	Right Arm	47.5	2back
44	193.63306179991923	1.9582535300869495	0.6169827999547124	0.0	1	Right Arm	47.5	2back
45	195.6085554000456	2.0072914101183414	0.0	2.0	1	Right Arm	47.5	2back
46	197.6253292998299	2.0071262097917497	0.3336835999507457	0.0	1	Right Arm	47.5	2back
47	199.6423547999002	2.0065430102404207	0.0	2.0	1	Right Arm	47.5	2back
48	201.6585406998638	2.00741811003536	0.33368049981072545	0.0	1	Right Arm	47.5	2back
49	203.67523249983788	2.0074164101388305	0.6169894998893142	0.0	1	Right Arm	47.5	2back
50	225.72273799986579	1.9960843198932707			1	Right Arm	47.5	2back
51	227.7265611998737	2.005171509925276	0.0	2.0	0	Right Arm	47.5	2back
52	229.7421540999785	2.0073583100456744	0.8670155999716371	0.0	1	Right Arm	47.5	2back
53	231.75894239987247	2.0071443098131567	0.0	2.0	1	Right Arm	47.5	2back
54	233.8043601999525	1.9830099300015718	0.0	2.0	1	Right Arm	47.5	2back
55	235.79240989987738	2.0069203097373247	0.0	2.0	1	Right Arm	47.5	2back
56	237.80917679984123	2.0067812099587172	0.3670018999837339	0.0	1	Right Arm	47.5	2back
57	239.82561129983515	2.0072950101457536	1.0003931999672204	0.0	1	Right Arm	47.5	2back
58	241.84237480000593	2.0071216099895537	0.5532515998929739	0.0	1	Right Arm	47.5	2back
59	243.8590621999465	2.007116710068658	0.0	2.0	1	Right Arm	47.5	2back
60	265.9064731998369	1.9959915198851377			1	Right Arm	47.5	2back
61	267.9100750000216	2.0055036100093275			1	Right Arm	47.5	2back
