	SID	date	sex	session	handedness	scanner	onset	duration	repetition	rating	body_site	keys	temperature	conditionrt	mouseclick	biopac_channel	condition	rt	value	skin_site
0	1	2023-07-05_14h32.04.276	M	01	R	MS	1810.0678329002112	5.003620780073106			Right Arm					40	Experience Instruction			2
1	1	2023-07-05_14h32.04.276	M	01	R	MS	1815.1226078001782	5.011093160137534			Right Arm		49.0			51	Expectancy	3.22223830036819	58.51851851851851	2
2	1	2023-07-05_14h32.04.276	M	01	R	MS	1820.642348700203	5.005587479099631			Right Arm		49.0			44	ExpectancyCue			2
3	1	2023-07-05_14h32.04.276	M	01	R	MS	1826.035833899863	7.001399659086019			Right Arm		49.0			7	Pre-Trial Jitter			2
4	1	2023-07-05_14h32.04.276	M	01	R	MS	1833.107425000053	13.007837949786335			Right Arm					14	Heat-Stimulation			2
5	1	2023-07-05_14h32.04.276	M	01	R	MS	1846.116086400114	6.9905723901465535			Right Arm					8	Post-Trial Jitter			2
6	1	2023-07-05_14h32.04.276	M	01	R	MS	1853.1402525999583	5.008730469737202			Right Arm					20	PainBinary	0.6580236000008881	-1.0	2
7	1	2023-07-05_14h32.04.276	M	01	R	MS	1858.1804265999235	5.009515270125121			Right Arm					21	IntensityRating	0.7306752000004053	57.28395061728395	2
8	1	2023-07-05_14h32.04.276	M	01	R	MS	1863.1987294000573	6.989679090213031			Right Arm					9	Post-Q-Jitter			2
9	1	2023-07-05_14h32.04.276	M	01	R	MS	1870.2386415000074	5.01220365986228			Right Arm		49.0			51	Expectancy	2.2752637998200953	59.19753086419753	2
10	1	2023-07-05_14h32.04.276	M	01	R	MS	1875.7515560002066	5.003955889027566			Right Arm		49.0			44	ExpectancyCue			2
11	1	2023-07-05_14h32.04.276	M	01	R	MS	1881.1844354001805	7.002479939255863			Right Arm		49.0			7	Pre-Trial Jitter			2
12	1	2023-07-05_14h32.04.276	M	01	R	MS	1888.2275531999767	12.99890966899693			Right Arm					14	Heat-Stimulation			2
13	1	2023-07-05_14h32.04.276	M	01	R	MS	1901.23346820008	4.992263389751315			Right Arm					8	Post-Trial Jitter			2
14	1	2023-07-05_14h32.04.276	M	01	R	MS	1906.2615187000483	5.002816869877279			Right Arm					20	PainBinary	0.7806121995672584	-1.0	2
15	1	2023-07-05_14h32.04.276	M	01	R	MS	1911.296899900306	5.012076169718057			Right Arm					21	IntensityRating	1.1312163001857698	56.7283950617284	2
16	1	2023-07-05_14h32.04.276	M	01	R	MS	1916.3172157001682	5.004834890365601			Right Arm					9	Post-Q-Jitter			2
17	1	2023-07-05_14h32.04.276	M	01	R	MS	1921.3708402998745	5.014406159520149			Right Arm		49.0			51	Expectancy	0.9739210000261664	58.95061728395062	2
18	1	2023-07-05_14h32.04.276	M	01	R	MS	1926.8977624000981	5.010584278963506			Right Arm		49.0			44	ExpectancyCue			2
19	1	2023-07-05_14h32.04.276	M	01	R	MS	1932.2923393999226	9.004824959207326			Right Arm		49.0			7	Pre-Trial Jitter			2
20	1	2023-07-05_14h32.04.276	M	01	R	MS	1941.3325669001788	13.007406369317323			Right Arm					14	Heat-Stimulation			2
21	1	2023-07-05_14h32.04.276	M	01	R	MS	1954.3510177000426	5.003593789879233			Right Arm					8	Post-Trial Jitter			2
22	1	2023-07-05_14h32.04.276	M	01	R	MS	1959.396575000137	4.996244569774717			Right Arm					20	PainBinary	1.9308527000248432	-1.0	2
23	1	2023-07-05_14h32.04.276	M	01	R	MS	1964.430042100139	4.996026270091534			Right Arm					21	IntensityRating	1.3544065998867154	58.58024691358025	2
24	1	2023-07-05_14h32.04.276	M	01	R	MS	1969.434345900081	5.003618190065026			Right Arm					9	Post-Q-Jitter			2
25	1	2023-07-05_14h32.04.276	M	01	R	MS	1974.4886843999848	5.0117015591822565			Right Arm		49.0			51	Expectancy	1.0242685000412166	57.28395061728395	2
26	1	2023-07-05_14h32.04.276	M	01	R	MS	1979.9981726999395	4.996808988973498			Right Arm		49.0			44	ExpectancyCue			2
27	1	2023-07-05_14h32.04.276	M	01	R	MS	1985.4004190000705	9.008567248936743			Right Arm		49.0			7	Pre-Trial Jitter			2
28	1	2023-07-05_14h32.04.276	M	01	R	MS	1994.439853799995	13.007003869861364			Right Arm					14	Heat-Stimulation			2
29	1	2023-07-05_14h32.04.276	M	01	R	MS	2007.448195300065	6.990099989809096			Right Arm					8	Post-Trial Jitter			2
30	1	2023-07-05_14h32.04.276	M	01	R	MS	2014.4736216003075	5.005840070080012			Right Arm					20	PainBinary	0.8405078002251685	-1.0	2
31	1	2023-07-05_14h32.04.276	M	01	R	MS	2019.5115955001675	4.996618370059878			Right Arm					21	IntensityRating	1.783278299961239	58.76543209876544	2
32	1	2023-07-05_14h32.04.276	M	01	R	MS	2024.5171821000986	9.00445349002257			Right Arm					9	Post-Q-Jitter			2
33	1	2023-07-05_14h32.04.276	M	01	R	MS	2033.5715157999657	5.016227460000664			Right Arm		49.0			51	Expectancy	1.3421188998036087	57.592592592592595	2
34	1	2023-07-05_14h32.04.276	M	01	R	MS	2039.089155100286	4.997907889075577			Right Arm		49.0			44	ExpectancyCue			2
35	1	2023-07-05_14h32.04.276	M	01	R	MS	2045.003228300251	6.999889548867941			Right Arm		49.0			7	Pre-Trial Jitter			2
36	1	2023-07-05_14h32.04.276	M	01	R	MS	2052.055589800235	13.0084792599082			Right Arm					14	Heat-Stimulation			2
37	1	2023-07-05_14h32.04.276	M	01	R	MS	2065.0643369001336	8.991069890093058			Right Arm					8	Post-Trial Jitter			2
38	1	2023-07-05_14h32.04.276	M	01	R	MS	2074.090521799866	5.007978970184922			Right Arm					20	PainBinary	0.8383174003101885	-1.0	2
39	1	2023-07-05_14h32.04.276	M	01	R	MS	2079.129514500033	4.996648570057005			Right Arm					21	IntensityRating	1.6312746000476182	59.75308641975309	2
40	1	2023-07-05_14h32.04.276	M	01	R	MS	2084.1337625999004	6.991256589535624			Right Arm					9	Post-Q-Jitter			2
41	1	2023-07-05_14h32.04.276	M	01	R	MS	2091.175760400016	5.023960760328919			Right Arm		49.0			51	Expectancy	1.3646335997618735	59.25925925925925	2
42	1	2023-07-05_14h32.04.276	M	01	R	MS	2096.699614100158	4.9899278888478875			Right Arm		49.0			44	ExpectancyCue			2
43	1	2023-07-05_14h32.04.276	M	01	R	MS	2102.5793460998684	4.997538958210498			Right Arm		49.0			7	Pre-Trial Jitter			2
44	1	2023-07-05_14h32.04.276	M	01	R	MS	2107.6137439003214	12.994332369416952			Right Arm					14	Heat-Stimulation			2
45	1	2023-07-05_14h32.04.276	M	01	R	MS	2120.6162892999128	8.988734090235084			Right Arm					8	Post-Trial Jitter			2
46	1	2023-07-05_14h32.04.276	M	01	R	MS	2129.639930699952	5.008144070394337			Right Arm					20	PainBinary	2.17193920025602	-1.0	2
47	1	2023-07-05_14h32.04.276	M	01	R	MS	2134.6799158998765	5.011562269646674			Right Arm					21	IntensityRating	1.3531366004608572	58.45679012345679	2
48	1	2023-07-05_14h32.04.276	M	01	R	MS	2139.6995704001747	8.988897889852524			Right Arm					9	Post-Q-Jitter			2
49	1	2023-07-05_14h32.04.276	M	01	R	MS	2148.7391587002203	5.010073959827423			Right Arm		49.0			51	Expectancy	2.3919863998889923	59.814814814814824	2
50	1	2023-07-05_14h32.04.276	M	01	R	MS	2154.2532617002726	5.015915679279715			Right Arm		49.0			44	ExpectancyCue			2
51	1	2023-07-05_14h32.04.276	M	01	R	MS	2159.6484969002195	5.006255059037358			Right Arm		49.0			7	Pre-Trial Jitter			2
52	1	2023-07-05_14h32.04.276	M	01	R	MS	2164.702545300126	13.011758759152144			Right Arm					14	Heat-Stimulation			2
