	onset	duration	trial_type	body_site	temp
0	7053.109288299922	12.0	1.0	Left Face	48.0
1	7077.092778299935	12.0	5.0	Left Face	
2	7097.0929105000105	12.0	2.0	Abdomen	46.5
3	7120.659726799931	12.0	6.0	Abdomen	
4	7140.659876999911	12.0	3.0	Left Face	37.0
5	7164.2434616999235	12.0	5.0	Left Face	
6	7184.243541399948	12.0	1.0	Left Face	48.0
7	7208.077217299957	12.0	7.0		
8	7228.077239000006	12.0	2.0	Abdomen	46.5
9	7251.377386499895	12.0	6.0	Abdomen	
10	7271.377513899934	12.0	1.0	Left Face	48.0
11	7294.911010499811	12.0	7.0		
12	7314.9111618997995	12.0	1.0	Left Face	48.0
13	7338.561422199942	12.0	6.0	Abdomen	
14	7358.561492600013	12.0	4.0	Abdomen	43.5
15	7382.294913899852	12.0	6.0	Abdomen	
16	7402.295148599893	12.0	2.0	Abdomen	46.5
17	7426.162010699976	12.0	5.0	Left Face	
18	7446.162133599864	12.0	3.0	Left Face	37.0
19	7469.779070299817	12.0	7.0		
20	7489.77913099993	12.0	2.0	Abdomen	46.5
21	7513.612712599803	12.0	7.0		
22	7533.6127960998565	12.0	4.0	Abdomen	43.5
23	7557.663058899809	12.0	5.0	Left Face	
24	7577.663129399996	12.0	4.0	Abdomen	43.5
25	7601.263309999835	12.0	6.0	Abdomen	
26	7621.263448099839	12.0	3.0	Left Face	37.0
27	7645.18035179982	12.0	6.0	Abdomen	
28	7665.180425199913	12.0	4.0	Abdomen	43.5
29	7685.180591000011	12.0	6.0	Abdomen	
30	7708.514128099894	12.0	5.0	Left Face	
31	7728.514217699878	12.0	3.0	Left Face	37.0
32	7751.814484199975	12.0	7.0		
33	7771.814566199901	12.0	1.0	Left Face	48.0
34	7795.748144699959	12.0	5.0	Left Face	
35	7815.748214999912	12.0	4.0	Abdomen	43.5
36	7839.365122699877	12.0	6.0	Abdomen	
37	7859.3652223998215	12.0	3.0	Left Face	37.0
38	Valence Rating:	-12.510288065843639			
39	Intensity Rating:	22.181069958847736			
40	Comfort Rating:	43.74485596707818			
