	onset	duration	trial_type	body_site	temp
0	558.2316701999989	14.011732400000028	3.0	Right Leg	40.0
1	575.5384988000005	10.726686299999983	6.0	Left Face	
2	586.2383004999974	14.000723999999991	4.0	Left Face	40.0
3	603.6119862999985	10.682903099999976	5.0	Right Leg	
4	614.2628884999976	14.000238500000023	1.0	Right Leg	46.0
5	631.6841009999989	10.588677800000028	7.0		
6	642.3011753999999	14.015517599999953	3.0	Right Leg	40.0
7	656.3106652999995	14.01503379999997	5.0	Right Leg	
8	673.4486163000001	10.902161999999976	6.0	Left Face	
9	684.3495521999976	14.014608700000053	4.0	Left Face	40.0
10	701.4755077000009	10.896203000000014	6.0	Left Face	
11	712.382071699998	14.015084000000002	3.0	Right Leg	40.0
12	729.9744973999987	10.43136949999996	6.0	Left Face	
13	740.4167109000009	14.01502199999993	4.0	Left Face	40.0
14	757.861220499999	10.595370499999945	5.0	Right Leg	
15	768.4313155999989	13.99996920000001	4.0	Left Face	40.0
16	785.8106380999998	10.62793519999991	7.0		
17	796.4595461999997	14.014988399999993	2.0	Left Face	46.0
18	813.9658090999983	10.51724159999992	7.0		
19	824.4910735999983	14.014890100000002	3.0	Right Leg	40.0
20	841.9485282999995	10.569616199999928	5.0	Right Leg	
21	852.543149699999	14.015033399999993	2.0	Left Face	46.0
22	870.7847671999989	9.791818600000056	6.0	Left Face	
23	880.5766428999996	14.015326099999925	4.0	Left Face	40.0
24	897.9344616999988	10.6548808	6.0	Left Face	
25	908.5985503999982	14.015573500000073	1.0	Right Leg	46.0
26	926.2492084000005	10.355054500000051	7.0		
27	936.6322187000005	14.016020099999992	1.0	Right Leg	46.0
28	955.0615335999973	9.595766700000013	6.0	Left Face	
29	964.6589238999986	14.015028099999995	2.0	Left Face	46.0
30	982.7575739999993	9.91495759999998	7.0		
31	992.6927997999992	14.015047199999913	1.0	Right Leg	46.0
32	1010.098541299998	10.625113899999974	5.0	Right Leg	
33	1020.7076281000009	14.00469540000006	3.0	Right Leg	40.0
34	1038.4909712000008	133.26601540000001	6.0	Left Face	
35	1171.7293826999994	14.000877499999888	2.0	Left Face	46.0
36	1189.9257819999984	9.839918199999829	5.0	Right Leg	
37	1199.7668960999981	14.014848799999982	1.0	Right Leg	46.0
38	Valence Rating:	-58.0			
39	Intensity Rating:	28.0			
40	Comfort Rating:	-75.0			
