	onset	duration	trial_type	body_site	temp
0	14.356365599996934	12.004843900000001	3.0	Chest	40.0
1	29.658301700001175	12.042929799999996	6.0	Right Face	
2	41.66803380000056	12.001291199999997	4.0	Right Face	40.0
3	56.809943599997496	12.035220200000005	5.0	Chest	
4	68.81450619999669	11.999801700000006	1.0	Chest	46.0
5	83.74251209999784	11.9980999	7.0		
6	95.74915540000075	12.01419220000001	3.0	Chest	40.0
7	107.77252109999972	12.014679999999998	5.0	Chest	
8	123.03430590000062	12.02928639999999	6.0	Right Face	
9	135.05575900000258	12.016982899999988	4.0	Right Face	40.0
10	150.17748939999728	11.998755799999998	6.0	Right Face	
11	162.18254609999713	12.013592499999987	3.0	Chest	40.0
12	177.43160709999938	11.993450100000018	6.0	Right Face	
13	189.4367429999984	12.015049500000003	4.0	Right Face	40.0
14	204.75891499999852	12.02116909999998	5.0	Chest	
15	216.76572979999764	12.0163905	4.0	Right Face	40.0
16	232.0176954999988	12.007063299999999	7.0		
17	244.03213089999917	12.001255299999997	2.0	Right Face	46.0
18	259.1847568000012	12.004482499999995	7.0		
19	271.20624739999766	12.01443119999999	3.0	Chest	40.0
20	286.44607469999755	11.999250099999983	5.0	Chest	
21	298.45246410000254	12.013138200000014	2.0	Right Face	46.0
22	313.7776414999971	12.020656699999961	6.0	Right Face	
23	325.7826539000016	12.00076949999999	4.0	Right Face	40.0
24	340.951052299999	12.007363300000009	6.0	Right Face	
25	352.9719244000007	12.002374499999974	1.0	Chest	46.0
26	367.83046869999816	12.007819799999993	7.0		
27	379.8557116000011	12.00031150000001	1.0	Chest	46.0
28	395.1373655999996	12.003720799999996	6.0	Right Face	
29	407.1555077000012	12.002018000000021	2.0	Right Face	46.0
30	422.26556459999847	12.005071599999951	7.0		
31	434.288074600001	12.020046999999977	1.0	Chest	46.0
32	449.497140200001	12.040729599999963	5.0	Chest	
33	461.52329839999584	12.016553700000031	3.0	Chest	40.0
34	476.6063167999964	12.020543099999998	6.0	Right Face	
35	488.6236723999973	12.018091499999969	2.0	Right Face	46.0
36	503.60844859999634	12.039696500000048	5.0	Chest	
37	515.6229945000014	12.001736499999993	1.0	Chest	46.0
38	Valence Rating:	68.0			
39	Intensity Rating:	55.0			
40	Comfort Rating:	-62.0			
