	condition	correct	duration	mouseclick	onset	rt	score	SID	date	sex	session
0	Practice 0-back	1.0	1.9073326998623088	0.0	28.20501339994371	0.5124093999620527	3.3333333333333335	2905	2024_Apr_18_1836	M	22
1	Practice 0-back	1.0	1.9780507499817759	0.0	30.136380499927327	0.36266250000335276	6.666666666666667	2905	2024_Apr_18_1836	M	22
2	Practice 0-back	1.0	1.9803612499963492	0.0	32.13523409992922	0.3795603000326082	10.0	2905	2024_Apr_18_1836	M	22
3	Practice 0-back	1.0	1.981101950048469	0.0	34.134883799939416	0.3129382999613881	13.333333333333334	2905	2024_Apr_18_1836	M	22
4	Practice 0-back	1.0	1.9810401500435546	0.0	36.13496439997107	0.26488419994711876	16.666666666666668	2905	2024_Apr_18_1836	M	22
5	Practice 0-back	1.0	1.9803184499032795	0.0	38.1353369000135	0.2962946000043303	20.0	2905	2024_Apr_18_1836	M	22
6	Practice 0-back	1.0	1.9812203499022871	0.0	40.134930999949574	0.3148088000016287	23.333333333333332	2905	2024_Apr_18_1836	M	22
7	Practice 0-back	1.0	1.9810660500079393	0.0	42.13509769993834	0.3486122000031173	26.666666666666668	2905	2024_Apr_18_1836	M	22
8	Practice 0-back	1.0	1.9809958499390632	0.0	44.135125599917956	0.31293390004429966	30.0	2905	2024_Apr_18_1836	M	22
9	Practice 0-back	1.0	1.981255649938248	0.0	46.13502669997979	0.2793613000540063	33.333333333333336	2905	2024_Apr_18_1836	M	22
10	Practice 0-back	1.0	1.9805335500277579	0.0	48.13541859993711	0.2795172999612987	36.666666666666664	2905	2024_Apr_18_1836	M	22
11	Practice 0-back	1.0	1.9809907500166446	0.0	50.135200900025666	0.2793003999395296	40.0	2905	2024_Apr_18_1836	M	22
12	Practice 0-back	1.0	1.98105055000633	0.0	52.13519760000054	0.34634699998423457	43.333333333333336	2905	2024_Apr_18_1836	M	22
13	Practice 0-back	1.0	1.980227050022222	0.0	54.135629200027324	0.27968280005734414	46.666666666666664	2905	2024_Apr_18_1836	M	22
14	Practice 0-back	1.0	1.9810960500035435	0.0	56.135210799984634	0.31312960002105683	50.0	2905	2024_Apr_18_1836	M	22
15	Practice 0-back	1.0	1.9809773499146104	0.0	58.135305600007996	0.2966231999453157	53.333333333333336	2905	2024_Apr_18_1836	M	22
16	Practice 0-back	1.0	1.9810515498975292	0.0	60.13528879999649	0.3464314000448212	56.666666666666664	2905	2024_Apr_18_1836	M	22
17	Practice 0-back	1.0	1.9810753499623388	0.0	62.13530159997754	0.49634990002959967	60.0	2905	2024_Apr_18_1836	M	22
18	Practice 0-back	1.0	1.9809545499738306	0.0	64.13538380002137	0.329882699996233	63.333333333333336	2905	2024_Apr_18_1836	M	22
19	Practice 0-back	1.0	1.980838350020349	0.0	66.13546080002561	0.3464958999538794	66.66666666666667	2905	2024_Apr_18_1836	M	22
20	Practice 0-back	1.0	1.9805661500431597	0.0	68.13562419998925	0.3130429000593722	70.0	2905	2024_Apr_18_1836	M	22
21	Practice 0-back	1.0	1.9811159499222413	0.0	70.13538160000462	0.396606000023894	73.33333333333333	2905	2024_Apr_18_1836	M	22
22	Practice 0-back	1.0	1.9811629499308765	0.0	72.13536940002814	0.36295849992893636	76.66666666666667	2905	2024_Apr_18_1836	M	22
23	Practice 0-back	1.0	1.9812710500555113	0.0	74.13534279994201	0.31310100003611296	80.0	2905	2024_Apr_18_1836	M	22
24	Practice 0-back	1.0	1.9811593500198796	0.0	76.13540399994235	0.3629681000020355	83.33333333333333	2905	2024_Apr_18_1836	M	22
25	Practice 0-back	1.0	1.9811578498920426	0.0	78.13542810000945	0.3130296999588609	86.66666666666667	2905	2024_Apr_18_1836	M	22
26	Practice 0-back	1.0	1.9810991500271484	0.0	80.13547280000057	0.3797186999581754	90.0	2905	2024_Apr_18_1836	M	22
27	Practice 0-back	1.0	1.9810486501082778	0.0	82.13552829995751	0.629713200032711	93.33333333333333	2905	2024_Apr_18_1836	M	22
28	Practice 0-back	1.0	1.9779263500822708	0.0	84.1371202999726	0.31307839998044074	96.66666666666667	2905	2024_Apr_18_1836	M	22
29	Practice 0-back	1.0	1.9811281498987228	0.0	86.13554109993856	0.346451299963519	100.0	2905	2024_Apr_18_1836	M	22
