	condition	correct	duration	mouseclick	onset	rt	score	SID	date	sex	session
0	Practice 2-back	1.0	1.9941991999512538		113.62931729992852		3.3333333333333335	2905	2024_Apr_18_1836	M	22
1	Practice 2-back	1.0	1.9793406500248238		115.63673219992779		6.666666666666667	2905	2024_Apr_18_1836	M	22
2	Practice 2-back	1.0	1.9770524500636384	0	117.63794019992929	0.44644159998279065	10.0	2905	2024_Apr_18_1836	M	22
3	Practice 2-back	1.0	1.9770815500523895	2	119.63795519992709	0.7802386999828741	13.333333333333334	2905	2024_Apr_18_1836	M	22
4	Practice 2-back	1.0	1.9766947500174865	2	121.63817049993668	0.812835399992764	16.666666666666668	2905	2024_Apr_18_1836	M	22
5	Practice 2-back	1.0	1.9768791500246152	2	123.63809199992102	0.8459992000134662	20.0	2905	2024_Apr_18_1836	M	22
6	Practice 2-back	1.0	1.977025050087832	2	125.63804410002194	1.1971263999585062	23.333333333333332	2905	2024_Apr_18_1836	M	22
7	Practice 2-back	1.0	1.9767236500047147	2	127.63822929991875	0.9295276999473572	26.666666666666668	2905	2024_Apr_18_1836	M	22
8	Practice 2-back	1.0	1.9771205500001088	0	129.63804689992685	0.6804979000007734	30.0	2905	2024_Apr_18_1836	M	22
9	Practice 2-back	1.0	1.9764925499912351	2	131.63837699999567	0.7628253999864683	33.333333333333336	2905	2024_Apr_18_1836	M	22
10	Practice 2-back	1.0	1.976587849901989	2	133.6383490000153	0.7296662000007927	36.666666666666664	2905	2024_Apr_18_1836	M	22
11	Practice 2-back	1.0	1.9771857500309125	0	135.63806989998557	0.413004899979569	40.0	2905	2024_Apr_18_1836	M	22
12	Practice 2-back	1.0	1.9770378499524668	2	137.63816229999065	0.681977300089784	43.333333333333336	2905	2024_Apr_18_1836	M	22
13	Practice 2-back	1.0	1.9772058499511331	2	139.6381111999508	0.9631054999772459	46.666666666666664	2905	2024_Apr_18_1836	M	22
14	Practice 2-back	1.0	1.9761393499793485	2	141.638660699944	0.5630473999772221	50.0	2905	2024_Apr_18_1836	M	22
15	Practice 2-back	1.0	1.9769610499497503	2	143.63823159993626	0.6797582999570295	53.333333333333336	2905	2024_Apr_18_1836	M	22
16	Practice 2-back	1.0	1.9769215499982238	2	145.63831670000218	0.8130906999576837	56.666666666666664	2905	2024_Apr_18_1836	M	22
17	Practice 2-back	1.0	1.9766448499867693	2	147.6384738999186	0.7964317000005394	60.0	2905	2024_Apr_18_1836	M	22
18	Practice 2-back	1.0	1.9768387499498203	0	149.6384119000286	0.8460144000127912	63.333333333333336	2905	2024_Apr_18_1836	M	22
19	Practice 2-back	1.0	1.9761469499208033	2	151.63877499999944	0.5629061000654474	66.66666666666667	2905	2024_Apr_18_1836	M	22
20	Practice 2-back	1.0	1.9773296499624848	2	153.63816259999294	0.6813433000352234	70.0	2905	2024_Apr_18_1836	M	22
21	Practice 2-back	1.0	1.9770558499731123	0	155.63835719996132	0.37966990005224943	73.33333333333333	2905	2024_Apr_18_1836	M	22
22	Practice 2-back	1.0	1.9766711499541998	2	157.63858499994967	0.546042500063777	76.66666666666667	2905	2024_Apr_18_1836	M	22
23	Practice 2-back	0.0	1.9770085499621928	0	159.6384406000143	0.7463637000182644	76.66666666666667	2905	2024_Apr_18_1836	M	22
24	Practice 2-back	1.0	1.9764836500398815	2	161.63871139998082	0.6130562000907958	80.0	2905	2024_Apr_18_1836	M	22
25	Practice 2-back	1.0	1.9771289499476552	2	163.63840529997833	0.6298093000659719	83.33333333333333	2905	2024_Apr_18_1836	M	22
26	Practice 2-back	1.0	1.9767249500146136	0	165.63864170003217	0.64652730000671	86.66666666666667	2905	2024_Apr_18_1836	M	22
27	Practice 2-back	1.0	1.976776650059037	2	167.63863990001846	0.5964603000320494	90.0	2905	2024_Apr_18_1836	M	22
28	Practice 2-back	1.0	1.9771753499517217	2	169.6384556000121	0.7131297000451013	93.33333333333333	2905	2024_Apr_18_1836	M	22
29	Practice 2-back	1.0	1.9768061500508338	2	171.63864849996753	0.746246200054884	96.66666666666667	2905	2024_Apr_18_1836	M	22
