	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	2350	42	Left Leg	0-back Instruction		2023_Feb_23_2118	5.015865999739617	r		2.7895790999755263		CM MH		03	f	99		
1	2350	7	Left Leg	Pre-Trial Jitter		2023_Feb_23_2118	9.014124139910564	r		7.812977200024761		CM MH		03	f	99		
2	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	1.0024781399406493	r		17.085533799952827		CM MH		03	f	99		
3	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9997064399067312	r	0.0	18.095240999944508	0.5133021000074223	CM MH	12.5	03	f	99	32.0	
4	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9877502199960873	r	0.0	20.101231700042263	0.3135273000225425	CM MH	25.0	03	f	99	32.0	
5	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9885362199274823	r	0.0	22.100857999990694	0.26732719992287457	CM MH	37.5	03	f	99	32.0	
6	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988919819938019	r	0.0	24.10063340002671	0.3502176000038162	CM MH	50.0	03	f	99	32.0	
7	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988882019999437	r	0.0	26.10071769997012	0.30044079991057515	CM MH	62.5	03	f	99	32.0	
8	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9880110198864713	r	0.0	28.10120559995994	0.34614990011323243	CM MH	75.0	03	f	99	32.0	
9	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9887416199781	r	0.0	30.100845900014974	0.31343150010798126	CM MH	87.5	03	f	99	32.0	
10	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9874157200101763	r	0.0	32.101518900017254	0.2831361999269575	CM MH	100.0	03	f	99	32.0	
11	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.003239020006731	r		34.11030950001441		CM MH		03	f	99		
12	2350	8	Left Leg	Post-Trial Jitter		2023_Feb_23_2118	7.010200980119407	r		39.17350259993691		CM MH		03	f	99		
13	2350	42	Left Leg	0-back Instruction		2023_Feb_23_2118	5.010244840057567	r		46.20687999995425		CM MH		03	f	99		
14	2350	7	Left Leg	Pre-Trial Jitter		2023_Feb_23_2118	7.00635802000761	r		51.22561229998246		CM MH		03	f	99		
15	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	1.000112919951789	r		58.49546530004591		CM MH		03	f	99		
16	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9894262199522927	r	0.0	59.50913959997706	0.41310780006460845	CM MH	12.5	03	f	99	32.0	
17	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988054719986394	r	0.0	61.518152500037104	0.36335460003465414	CM MH	25.0	03	f	99	32.0	
18	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988778020022437	r	0.0	63.517776099964976	0.3465100000612438	CM MH	37.5	03	f	99	32.0	
19	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9888843200169504	r	0.0	65.51779469999019	0.29678380000405014	CM MH	50.0	03	f	99	32.0	
20	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988156919949688	r	0.0	67.51818679994904	0.3468536000000313	CM MH	62.5	03	f	99	32.0	
21	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988973219995387	r	0.0	69.51778270001523	0.41282990004401654	CM MH	75.0	03	f	99	32.0	
22	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9883567199576646	r	0.0	71.51812220003922	0.5296230999520048	CM MH	87.5	03	f	99	32.0	
23	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9886188199743629	r	0.0	73.51800379995257	0.3997746999375522	CM MH	100.0	03	f	99	32.0	
24	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.004943719832227	r		75.52653549995739		CM MH		03	f	99		
25	2350	8	Left Leg	Post-Trial Jitter		2023_Feb_23_2118	7.00629408005625	r		80.58426849998068		CM MH		03	f	99		
26	2350	51	Left Leg	Expectancy		2023_Feb_23_2118	5.003670080099255	r		87.96901550004259	4.219395499909297	CM MH		03	f	99		31.728395061728392
27	2350	44	Left Leg	0-back Instruction		2023_Feb_23_2118	5.011739700101316	r		93.37337069993373		CM MH		03	f	99		
28	2350	7	Left Leg	Pre-Trial Jitter		2023_Feb_23_2118	7.004824119852856	r		98.39351900003385		CM MH		03	f	99		
29	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	0.9995126799913123	r		105.70458310004324		CM MH		03	f	99		
30	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9898340199142694	r	0.0	106.70939319999889	0.5632513000164181	CM MH	12.5	03	f	99	48.5	
31	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9880101198796183	r	0.0	108.71867139998358	0.4134090000297874	CM MH	25.0	03	f	99	48.5	
32	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9890699200332165	r	0.0	110.71814919996541	0.31331080000381917	CM MH	37.5	03	f	99	48.5	
33	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9890222199028358	r	0.0	112.71820929995738	0.3300926999654621	CM MH	50.0	03	f	99	48.5	
34	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9888097199145705	r	0.0	114.71832680003718	0.29668669996317476	CM MH	62.5	03	f	99	48.5	
35	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9887171199079603	r	0.0	116.71836780000012	0.28365750005468726	CM MH	75.0	03	f	99	48.5	
36	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9885786199010909	r	0.0	118.7184910000069	0.2664102999260649	CM MH	87.5	03	f	99	48.5	
37	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.989204719895497	r	0.0	120.7181820999831	0.31282899994403124	CM MH	100.0	03	f	99	48.5	
38	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.005084819975309	r		122.72695569996722		CM MH		03	f	99		
39	2350	8	Left Leg	Post-Trial Jitter		2023_Feb_23_2118	9.001638679997995	r		127.78709510003682		CM MH		03	f	99		
40	2350	20	Left Leg	PainBinary		2023_Feb_23_2118	5.001172440010123	r		136.80405459995382	1.2502944000298157	CM MH		03	f	99		1.0
41	2350	21	Left Leg	IntensityRating		2023_Feb_23_2118	5.012150439899415	r		141.82362479995936	2.800250399974175	CM MH		03	f	99		35.98765432098765
42	2350	23	Left Leg	DistractBinary		2023_Feb_23_2118	5.005752139957622	r		146.8518722000299	1.8502808000193909	CM MH		03	f	99		-1.0
43	2350	9	Left Leg	Post-Q-Jitter		2023_Feb_23_2118	8.996096419985406	r		151.8567487000255		CM MH		03	f	99		
44	2350	51	Left Leg	Expectancy		2023_Feb_23_2118	5.004405319923535	r		161.18605250003748	3.9003122000722215	CM MH		03	f	99		35.308641975308646
45	2350	44	Left Leg	0-back Instruction		2023_Feb_23_2118	5.007788879913278	r		166.57609730004333		CM MH		03	f	99		
46	2350	7	Left Leg	Pre-Trial Jitter		2023_Feb_23_2118	5.004350119852461	r		171.59447719994932		CM MH		03	f	99		
47	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	1.006791380001232	r		176.9099850000348		CM MH		03	f	99		
48	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9886006200686097	r	0.0	177.92739540000912	0.5298131000017747	CM MH	12.5	03	f	99	48.5	
49	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.986038319999352	r	0.0	179.93705750000663	0.3802752000046894	CM MH	25.0	03	f	99	48.5	
50	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988915819907561	r	0.0	181.93560099997558	0.3465002999873832	CM MH	37.5	03	f	99	48.5	
51	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9890541199129075	r	0.0	183.93557760003023	0.3133791000582278	CM MH	50.0	03	f	99	48.5	
52	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9885342200286686	r	0.0	185.93585689994507	0.28019289998337626	CM MH	62.5	03	f	99	48.5	
53	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9890542200300843	r	0.0	187.93561469996348	0.27995509991887957	CM MH	75.0	03	f	99	48.5	
54	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9891076200874522	r	0.0	189.93560500000603	0.24641700007487088	CM MH	87.5	03	f	99	48.5	
55	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9885625198949128	r	0.0	191.9358914999757	0.41350769996643066	CM MH	100.0	03	f	99	48.5	
56	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.003850820008665	r		193.94496340001933		CM MH		03	f	99		
57	2350	8	Left Leg	Post-Trial Jitter		2023_Feb_23_2118	7.0078054800396785	r		199.0013898999896		CM MH		03	f	99		
58	2350	20	Left Leg	PainBinary		2023_Feb_23_2118	5.003391940030269	r		206.02032420004252	0.9670205999864265	CM MH		03	f	99		1.0
59	2350	21	Left Leg	IntensityRating		2023_Feb_23_2118	5.013188740005717	r		211.04046769998968	2.6523980998899788	CM MH		03	f	99		33.76543209876544
60	2350	23	Left Leg	DistractBinary		2023_Feb_23_2118	5.008208840154111	r		216.06799879996106	1.2672247000737116	CM MH		03	f	99		-1.0
61	2350	9	Left Leg	Post-Q-Jitter		2023_Feb_23_2118	6.996323219966143	r		221.07399189996067		CM MH		03	f	99		
62	2350	51	Left Leg	Expectancy		2023_Feb_23_2118	5.004758959868923	r		228.36154630000237	2.6503598999697715	CM MH		03	f	99		32.28395061728395
63	2350	45	Left Leg	2-back Instruction		2023_Feb_23_2118	5.016329699894413	r		233.7641644999385		CM MH		03	f	99		
64	2350	7	Left Leg	Pre-trial Jitter		2023_Feb_23_2118	7.004093019873835	r		238.77861439995468		CM MH		03	f	99		
65	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	0.9942629800643772	r		246.09196049999446		CM MH		03	f	99		
66	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9900124198757112	r		247.09406529995613		CM MH	12.5	03	f	99	48.5	
67	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9866482199868187	r		249.10410690004937		CM MH	25.0	03	f	99	48.5	
68	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9870001199888065	r	0	251.10395120002795	0.42981929995585233	CM MH	37.5	03	f	99	48.5	
69	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9871360199758783	r	2	253.10389170004055	0.6960710999555886	CM MH	50.0	03	f	99	48.5	
70	2350		Left Leg	2-back	0.0	2023_Feb_23_2118	1.9870726199587807	r	0	255.10394339996856	0.44642169994767755	CM MH	50.0	03	f	99	48.5	
71	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9854926199186593	r	2	257.1047496999381	0.5301001999760047	CM MH	62.5	03	f	99	48.5	
72	2350		Left Leg	2-back	0.0	2023_Feb_23_2118	1.9872689199401066	r	2	259.1038866000017	0.7135572000406682	CM MH	62.5	03	f	99	48.5	
73	2350		Left Leg	2-back	0.0	2023_Feb_23_2118	1.9866812200052664	r	2	261.10421330004465	0.6134071999695152	CM MH	62.5	03	f	99	48.5	
74	2350	50.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.012408640002832	r		263.11637079995126		CM MH		03	f	99		
75	2350	8	Left Leg	Post-trial Jitter		2023_Feb_23_2118	5.003295080037788	r		268.17097870004363		CM MH		03	f	99		
76	2350	20	Left Leg	PainBinary		2023_Feb_23_2118	5.001307439990342	r		273.1886910999892	1.2002891000593081	CM MH		03	f	99		1.0
77	2350	21	Left Leg	IntensityRating		2023_Feb_23_2118	5.011076539987698	r		278.2088439000072	3.73353650001809	CM MH		03	f	99		29.1358024691358
78	2350	23	Left Leg	DistractBinary		2023_Feb_23_2118	5.005175040103495	r		283.2368507999927	1.4669778000097722	CM MH		03	f	99		-1.0
79	2350	9	Left Leg	Post-Q-Jitter		2023_Feb_23_2118	4.993679919862188	r		288.24265509995166		CM MH		03	f	99		
80	2350	51	Left Leg	Expectancy		2023_Feb_23_2118	5.003244580118917	r		293.54630199994426	3.383705100044608	CM MH		03	f	99		32.46913580246913
81	2350	45	Left Leg	2-back Instruction		2023_Feb_23_2118	5.0122975000413135	r		298.95849400002044		CM MH		03	f	99		
82	2350	7	Left Leg	Pre-trial Jitter		2023_Feb_23_2118	9.002281719935127	r		303.9801733000204		CM MH		03	f	99		
83	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	0.995324780116789	r		313.2920823999448		CM MH		03	f	99		
84	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.990042319870554	r		314.2947181999916		CM MH	12.5	03	f	99	48.5	
85	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.987125719897449	r		316.3045436999528		CM MH	25.0	03	f	99	48.5	
86	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.987921919906512	r	2	318.30416649999097	0.7467408999800682	CM MH	37.5	03	f	99	48.5	
87	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.987794019980356	r	0	320.3042426999891	0.5127145000733435	CM MH	50.0	03	f	99	48.5	
88	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9876114198705181	r	2	322.30435949994717	0.813220200012438	CM MH	62.5	03	f	99	48.5	
89	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9873749199323356	r	2	324.30449330003466	0.6300100000808015	CM MH	75.0	03	f	99	48.5	
90	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9874078199500218	r	2	326.3045049000066	0.8633938999846578	CM MH	87.5	03	f	99	48.5	
91	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9870991199277341	r	0	328.3046788999345	0.36333349999040365	CM MH	100.0	03	f	99	48.5	
92	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.001817520009354	r		330.31401079997886		CM MH		03	f	99		
93	2350	8	Left Leg	Post-trial Jitter		2023_Feb_23_2118	7.003952080034651	r		335.3713451999938		CM MH		03	f	99		
94	2350	20	Left Leg	PainBinary		2023_Feb_23_2118	5.001568439998664	r		342.38926159997936	1.7837852999800816	CM MH		03	f	99		1.0
95	2350	21	Left Leg	IntensityRating		2023_Feb_23_2118	5.013699840055779	r		347.40825059998315	2.083610499976203	CM MH		03	f	99		32.901234567901234
96	2350	23	Left Leg	DistractBinary		2023_Feb_23_2118	5.003649040008895	r		352.4383258000016	1.0192156999837607	CM MH		03	f	99		-1.0
97	2350	9	Left Leg	Post-Q-Jitter		2023_Feb_23_2118	7.0088134199613705	r		357.44412510003895		CM MH		03	f	99		
98	2350	43	Left Leg	2-back Instruction		2023_Feb_23_2118	5.008474139962345	r		364.47771060001105		CM MH		03	f	99		
99	2350	7	Left Leg	Pre-trial Jitter		2023_Feb_23_2118	7.00072901987005	r		369.49829719995614		CM MH		03	f	99		
100	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	0.9969425200251862	r		376.75859039998613		CM MH		03	f	99		
101	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9905114200664684	r		377.7617851999821		CM MH	12.5	03	f	99	32.0	
102	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9870590198552236	r		379.77187029994093		CM MH	25.0	03	f	99	32.0	
103	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9879531199112535	r	0	381.7714401000412	0.46337769995443523	CM MH	37.5	03	f	99	32.0	
104	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.987412319984287	r	2	383.77174759993795	0.6969576000701636	CM MH	50.0	03	f	99	32.0	
105	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.987413519877009	r	2	385.77176959998906	1.0800984000088647	CM MH	62.5	03	f	99	32.0	
106	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9857265198370442	r	2	387.77261869993526	0.6300532000605017	CM MH	75.0	03	f	99	32.0	
107	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.987617619917728	r	0	389.77169359999243	0.7340417000232264	CM MH	87.5	03	f	99	32.0	
108	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9867634198162705	r	0	391.7721461999463	0.6001793999457732	CM MH	100.0	03	f	99	32.0	
109	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.001217619981617	r		393.7816233000485		CM MH		03	f	99		
110	2350	8	Left Leg	Post-trial Jitter		2023_Feb_23_2118	8.999876079964451	r		398.8407000999432		CM MH		03	f	99		
111	2350	43	Left Leg	2-back Instruction		2023_Feb_23_2118	5.008101240033284	r		407.8616524999961		CM MH		03	f	99		
112	2350	7	Left Leg	Pre-trial Jitter		2023_Feb_23_2118	5.002043219981715	r		412.8814010999631		CM MH		03	f	99		
113	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	1.0001825198996812	r		418.14906169997994		CM MH		03	f	99		
114	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9890133199514821	r		419.16296999994665		CM MH	12.5	03	f	99	32.0	
115	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.986134919920005	r		421.1728071999969		CM MH	25.0	03	f	99	32.0	
116	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9872938198968768	r	2	423.1721342999954	0.5135948999086395	CM MH	37.5	03	f	99	32.0	
117	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9874532199464738	r	2	425.1721147999633	0.6294751000823453	CM MH	50.0	03	f	99	32.0	
118	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9866813198896125	r	0	427.1725395999383	0.6130767000140622	CM MH	62.5	03	f	99	32.0	
119	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9876624199096113	r	0	429.17208809999283	0.6498461000155658	CM MH	75.0	03	f	99	32.0	
120	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9877436199458316	r	2	431.1720623000292	0.7968563999747857	CM MH	87.5	03	f	99	32.0	
121	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.987562819966115	r	2	433.1721773999743	0.7134098999667913	CM MH	100.0	03	f	99	32.0	
122	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.001468720030971	r		435.1819318999769		CM MH		03	f	99		
123	2350	8	Left Leg	Post-trial Jitter		2023_Feb_23_2118	7.0000184800010175	r		440.2410324999364		CM MH		03	f	99		
124	2350	51	Left Leg	Expectancy		2023_Feb_23_2118	5.000626799883321	r		447.5574945999542	4.217007800005376	CM MH		03	f	99		33.641975308641975
125	2350	44	Left Leg	0-back Instruction		2023_Feb_23_2118	5.007394180051051	r		452.9458336000098		CM MH		03	f	99		
126	2350	7	Left Leg	Pre-Trial Jitter		2023_Feb_23_2118	7.00224741990678	r		457.96509770001285		CM MH		03	f	99		
127	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	1.0144175000023097	r		465.28409039997496		CM MH		03	f	99		
128	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9886815199861303	r	0.0	466.2969455999555	0.4796768999658525	CM MH	12.5	03	f	99	48.5	
129	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988024319987744	r	0.0	468.3055715999799	0.296774800051935	CM MH	25.0	03	f	99	48.5	
130	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9874061199370772	r	0.0	470.3059477999341	0.36756809998769313	CM MH	37.5	03	f	99	48.5	
131	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.98897412000224	r	0.0	472.3051928000059	0.2799441000679508	CM MH	50.0	03	f	99	48.5	
132	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9871887200279161	r	0.0	474.3061279000249	0.2134428999852389	CM MH	62.5	03	f	99	48.5	
133	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988531420007348	r	0.0	476.30545420001727	0.23008249991107732	CM MH	75.0	03	f	99	48.5	
134	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9887159200152382	r	0.0	478.3053788000252	0.29668400005903095	CM MH	87.5	03	f	99	48.5	
135	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9891431198921055	r	0.0	480.3051824000431	0.3836334999650717	CM MH	100.0	03	f	99	48.5	
136	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.004488519974984	r		482.3142070999602		CM MH		03	f	99		
137	2350	8	Left Leg	Post-Trial Jitter		2023_Feb_23_2118	5.000754680018872	r		487.37447719997726		CM MH		03	f	99		
138	2350	20	Left Leg	PainBinary		2023_Feb_23_2118	5.001178740058094	r		492.39097619999666	1.4502679000142962	CM MH		03	f	99		1.0
139	2350	21	Left Leg	IntensityRating		2023_Feb_23_2118	5.009387640049681	r		497.4119209999917	1.9669028000207618	CM MH		03	f	99		36.79012345679012
140	2350	23	Left Leg	DistractBinary		2023_Feb_23_2118	5.0041180399712175	r		502.4396093999967	1.2836430999450386	CM MH		03	f	99		-1.0
141	2350	9	Left Leg	Post-Q-Jitter		2023_Feb_23_2118	4.993491419940256	r		507.4449690999463		CM MH		03	f	99		
142	2350	51	Left Leg	Expectancy		2023_Feb_23_2118	5.003726180060767	r		512.7482813999522	1.8836546000093222	CM MH		03	f	99		34.69135802469136
143	2350	44	Left Leg	0-back Instruction		2023_Feb_23_2118	5.005205180030316	r		518.1476140000159		CM MH		03	f	99		
144	2350	7	Left Leg	Pre-Trial Jitter		2023_Feb_23_2118	9.002760219969787	r		523.1655025000218		CM MH		03	f	99		
145	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	1.0077844199258834	r		532.513079599943		CM MH		03	f	99		
146	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.990504519897513	r	0.0	533.5300357999513	0.5632737999549136	CM MH	12.5	03	f	99	48.5	
147	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9880299200303853	r	0.0	535.5396383999614	0.30027609993703663	CM MH	25.0	03	f	99	48.5	
148	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9877427199389786	r	0.0	537.5397572999354	0.3968686999287456	CM MH	37.5	03	f	99	48.5	
149	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988753919955343	r	0.0	539.5393273000373	0.30062840005848557	CM MH	50.0	03	f	99	48.5	
150	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9891483199317008	r	0.0	541.5391329999547	0.3133713999995962	CM MH	62.5	03	f	99	48.5	
151	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9890118199400604	r	0.0	543.5392363000428	0.29657890007365495	CM MH	75.0	03	f	99	48.5	
152	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.988235619966872	r	0.0	545.5396275999956	0.300033500068821	CM MH	87.5	03	f	99	48.5	
153	2350		Left Leg	0-back	1.0	2023_Feb_23_2118	1.9888818198814988	r	0.0	547.5393325999612	0.3337737999390811	CM MH	100.0	03	f	99	48.5	
154	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.00492731994018	r		549.54801030003		CM MH		03	f	99		
155	2350	8	Left Leg	Post-Trial Jitter		2023_Feb_23_2118	7.002256080158986	r		554.6077502999688		CM MH		03	f	99		
156	2350	20	Left Leg	PainBinary		2023_Feb_23_2118	5.000880940002389	r		561.6251622999553	0.9003535999218002	CM MH		03	f	99		1.0
157	2350	21	Left Leg	IntensityRating		2023_Feb_23_2118	5.00937824009452	r		566.6459683999419	2.4003525000298396	CM MH		03	f	99		36.7283950617284
158	2350	23	Left Leg	DistractBinary		2023_Feb_23_2118	5.003303340054117	r		571.6740433999803	0.8337447999510914	CM MH		03	f	99		-1.0
159	2350	9	Left Leg	Post-Q-Jitter		2023_Feb_23_2118	7.009269019821659	r		576.6794497999363		CM MH		03	f	99		
160	2350	51	Left Leg	Expectancy		2023_Feb_23_2118	5.001912600011565	r		584.0082471000496	2.8356578999664634	CM MH		03	f	99		36.23456790123456
161	2350	45	Left Leg	2-back Instruction		2023_Feb_23_2118	5.006584699964151	r		589.4143315999536		CM MH		03	f	99		
162	2350	7	Left Leg	Pre-trial Jitter		2023_Feb_23_2118	7.001144020003267	r		594.4337246000068		CM MH		03	f	99		
163	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	1.0078865200048313	r		601.7804281000281		CM MH		03	f	99		
164	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.98825001984369	r		602.7985512999585		CM MH	12.5	03	f	99	48.5	
165	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9872598198708147	r		604.807386899949		CM MH	25.0	03	f	99	48.5	
166	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9874963199254125	r	2	606.8072844999842	0.5466372999362648	CM MH	37.5	03	f	99	48.5	
167	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9877929200883955	r	2	608.8069204000058	0.7301240999950096	CM MH	50.0	03	f	99	48.5	
168	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9875625199638307	r	0	610.8073098999448	0.49658340006135404	CM MH	62.5	03	f	99	48.5	
169	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9880061199655756	r	2	612.8070904000197	0.5632364000193775	CM MH	75.0	03	f	99	48.5	
170	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9879092199262232	r	0	614.8071778999874	0.5300541999749839	CM MH	87.5	03	f	99	48.5	
171	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9874245199607685	r	2	616.8074395000003	0.5465423000277951	CM MH	100.0	03	f	99	48.5	
172	2350	48.0	Left Leg	ScoreReport		2023_Feb_23_2118	5.002179919974878	r		618.8167622999754		CM MH		03	f	99		
173	2350	8	Left Leg	Post-trial Jitter		2023_Feb_23_2118	5.005638180067763	r		623.8817897000117		CM MH		03	f	99		
174	2350	20	Left Leg	PainBinary		2023_Feb_23_2118	5.001837140065618	r		628.9087350999471	0.9003170999931172	CM MH		03	f	99		1.0
175	2350	21	Left Leg	IntensityRating		2023_Feb_23_2118	5.006808439968154	r		633.9312827000394	2.5335391999688	CM MH		03	f	99		26.851851851851855
176	2350	23	Left Leg	DistractBinary		2023_Feb_23_2118	5.002261840039864	r		638.9585995000089	1.1502915000310168	CM MH		03	f	99		-1.0
177	2350	9	Left Leg	Post-Q-Jitter		2023_Feb_23_2118	5.009139419882558	r		643.9635297999484		CM MH		03	f	99		
178	2350	51	Left Leg	Expectancy		2023_Feb_23_2118	5.011913359863684	r		649.2539039000403	2.2699832000071183	CM MH		03	f	99		37.160493827160494
179	2350	45	Left Leg	2-back Instruction		2023_Feb_23_2118	5.006261480040848	r		654.6484726000344		CM MH		03	f	99		
180	2350	7	Left Leg	Pre-trial Jitter		2023_Feb_23_2118	9.001318019931205	r		659.6676328999456		CM MH		03	f	99		
181	2350	44.0	Left Leg	pretrialfixation		2023_Feb_23_2118	1.0001545801060274	r		668.984962400049		CM MH		03	f	99		
182	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.990460019907914	r		669.9981291999575		CM MH	12.5	03	f	99	48.5	
183	2350		Left Leg	2-back	1.0	2023_Feb_23_2118	1.9874835199443623	r		672.0079715000466		CM MH	25.0	03	f	99	48.5	
