	onset	duration	trial_type	body_site	temp
0	48.303354300005594	13.002620999999998	2.0	Right Arm	47.5
1	63.27435790000891	11.101634899999993	5.0	Left Arm	
2	74.32204720001027	13.001242099999999	3.0	Left Arm	37.5
3	87.32789600000251	13.004111699999996	7.0		
4	102.45179460001236	10.947981200000001	6.0	Right Arm	
5	113.33985630000825	13.002534099999991	4.0	Right Arm	36.5
6	128.78203840000788	10.559307499999989	7.0		
7	139.3517625000095	13.003838699999989	4.0	Right Arm	36.5
8	154.14652340000612	11.206420400000013	7.0		
9	165.3636913000082	13.004023700000005	1.0	Left Arm	46.0
10	180.5078829999984	10.858001400000006	7.0		
11	191.37560090000625	13.002540199999999	4.0	Right Arm	36.5
12	206.15134670000407	11.270955100000009	5.0	Left Arm	
13	217.38755350001156	13.002664399999986	1.0	Left Arm	46.0
14	232.55014590000792	10.882560100000006	6.0	Right Arm	
15	243.39942890001112	13.002637799999974	2.0	Right Arm	47.5
16	258.3824139000062	11.0221674	6.0	Right Arm	
17	269.4127957000019	13.000922100000025	4.0	Right Arm	36.5
18	284.3944308000064	11.054802499999994	5.0	Left Arm	
19	295.4237207000115	13.000284599999986	1.0	Left Arm	46.0
20	310.0448250000045	11.384317199999998	5.0	Left Arm	
21	321.4351939000044	13.002764800000023	3.0	Left Arm	37.5
22	337.08663309999974	10.353697299999965	5.0	Left Arm	
23	347.4471177000087	13.00245799999999	2.0	Right Arm	47.5
24	362.64673440001206	10.846510300000034	6.0	Right Arm	
25	373.45915340000647	13.002892400000007	2.0	Right Arm	47.5
26	388.3776637000119	11.083608600000048	7.0		
27	399.47093419999874	13.00217809999998	3.0	Left Arm	37.5
28	414.3977148000122	11.07525290000001	7.0		
29	425.4828930000076	13.004003300000022	1.0	Left Arm	46.0
30	440.41744689999905	11.06728830000003	7.0		
31	451.4948376000102	13.003543799999989	3.0	Left Arm	37.5
32	466.47952580000856	11.019888600000002	6.0	Right Arm	
33	477.50866880000103	13.001227200000017	3.0	Left Arm	37.5
34	492.8234741000051	10.688258099999985	6.0	Right Arm	
35	503.51865440000256	13.002149199999963	4.0	Right Arm	36.5
36	518.7903280000028	10.783797800000002	5.0	Left Arm	
37	529.5305638999998	13.001812200000018	4.0	Right Arm	36.5
38	Valence Rating:	0.0			
39	Intensity Rating:	27.65432098765432			
40	Comfort Rating:	75.0			
