	onset	duration	trial_type	body_site	temp
0	521.7724715999793	13.007108599999924	2.0	Left Arm	46.0
1	536.8830080000916	10.916811499999994	7.0		
2	547.7840192000149	13.0065922	2.0	Left Arm	46.0
3	562.806354100001	11.017247600000019	6.0	Left Arm	
4	573.8117222000146	13.012666700000068	4.0	Left Arm	37.5
5	588.5537073999876	11.277116099999944	7.0		
6	599.8261450000573	13.005972500000098	1.0	Chest	49.0
7	614.4325716000749	11.407341400000064	7.0		
8	625.8360505000455	13.004362700000001	3.0	Chest	48.5
9	640.8764312000712	10.970576400000027	7.0		
10	651.8515452999854	13.008443000000057	4.0	Left Arm	37.5
11	666.9073280000594	10.988996500000098	5.0	Chest	
12	677.860932599986	13.00383480000005	2.0	Left Arm	46.0
13	692.8172316000564	11.050152900000057	7.0		
14	703.8742618000833	13.00606670000002	3.0	Chest	48.5
15	718.8482955000363	11.06061370000009	6.0	Left Arm	
16	729.8848523000488	13.003935899999988	3.0	Chest	48.5
17	745.0587721000193	10.843014900000071	6.0	Left Arm	
18	755.9151080000447	13.003424500000051	2.0	Left Arm	46.0
19	771.1051529999822	10.83525910000003	5.0	Chest	
20	781.9141570000211	13.007471500000065	4.0	Left Arm	37.5
21	796.9021588000469	11.02937170000007	5.0	Chest	
22	807.924965800019	13.004300299999954	3.0	Chest	48.5
23	823.0952449000906	10.834984100000042	7.0		
24	833.9355563999852	13.009603200000015	4.0	Left Arm	37.5
25	849.1779458000092	10.810544800000002	6.0	Left Arm	
26	859.9476968999952	13.000474499999996	4.0	Left Arm	37.5
27	874.958581999992	11.013979899999981	7.0		
28	885.9606743000913	13.00413130000004	3.0	Chest	48.5
29	900.9652221000288	11.026645900000062	5.0	Chest	
30	911.9727488000644	13.004136700000004	3.0	Chest	48.5
31	926.9305823000614	11.073275499999909	5.0	Chest	
32	938.0014287000522	13.013681499999961	1.0	Chest	49.0
33	952.8585688000312	11.167511799999943	5.0	Chest	
34	964.0154264000012	13.00555339999994	1.0	Chest	49.0
35	979.0747647000244	10.986241000000064	6.0	Left Arm	
36	990.0246374000562	13.00521189999995	1.0	Chest	49.0
37	1003.031722499989	13.005337799999893	7.0		
38	Valence Rating:	-27.0			
39	Intensity Rating:	47.0			
40	Comfort Rating:	65.0			
