	onset	duration	trial_type	body_site	temp
0	4075.9485530997626	13.006315800000266	4.0		
1	4088.9485747995786	13.001426899999842	1.0	Chest	49.0
2	4101.965410599951	13.014755700000023	3.0	Chest	
3	4114.965456099715	12.999813399999766	1.0	Chest	49.0
4	4127.965620899573	12.999345000000176	3.0	Chest	
5	4141.649147899821	12.99151079999956	4.0		
6	4154.649078499991	12.999797399999807	2.0	Chest	48.5
7	4167.665876899846	13.00362529999984	4.0		
8	4180.665939999744	13.00176460000057	2.0	Chest	48.5
9	4193.66610889975	12.999321900000723	3.0	Chest	
10	4207.3495190995745	12.998765800000001	4.0		
11	4220.349564499687	12.9993472999995	1.0	Chest	49.0
12	4233.349667700008	12.999215300000287	4.0		
13	4246.499773099553	12.995116500000222	4.0		
14	4259.499844699632	12.99941200000012	1.0	Chest	49.0
15	4272.5000539999455	13.000735600000553	3.0	Chest	
16	4285.616737699602	12.995975100000578	3.0	Chest	
17	4298.616798499599	12.998679899999843	2.0	Chest	48.5
18	4311.633640599903	13.002152099999876	3.0	Chest	
19	4324.63366559986	13.000985499999842	2.0	Chest	48.5
20	4338.317211299669	13.006466200000432	4.0		
21	4351.317218299955	13.001128899999458	2.0	Chest	48.5
22	4364.33405899955	13.003525899999659	4.0		
23	4377.3340712999925	13.001920099999552	1.0	Chest	49.0
24	4390.484273799695	13.002514700000575	3.0	Chest	
25	4403.484256199561	13.001426799999535	1.0	Chest	49.0
26	4416.484347999562	12.999508799999603	4.0		
27	4429.617880499922	13.005540400000427	3.0	Chest	
28	4442.617888199631	13.000956799999585	2.0	Chest	48.5
29	4455.617987799924	13.000445099999524	4.0		
30	4469.268136899918	13.004513099999713	3.0	Chest	
31	4482.2681532995775	13.001008100000035	2.0	Chest	48.5
32	4495.268365899567	13.000740100000257	3.0	Chest	
33	4508.984898799565	12.994082199999866	3.0	Chest	
34	4521.985144299921	13.000301000000036	1.0	Chest	49.0
35	4535.001908799633	13.002349100000174	3.0	Chest	
36	4548.001991999801	12.999142000000575	1.0	Chest	49.0
37	4561.702244199812	12.999501299999793	4.0		
38	4574.702214699704	13.000035400000343	2.0	Chest	48.5
39	4587.702308599837	12.999246499999572	4.0		
40	Valence Rating:	-18.93004115226337			
41	Intensity Rating:	50.0			
42	Comfort Rating:	40.94650205761317			
