	onset	duration	trial_type	body_site	temp
0	2408.7875842000067	13.00208930000008	4.0		
1	2421.7876047000173	12.999881799999912	1.0	Left Leg	45.5
2	2434.804422699992	13.017265999999836	3.0	Left Leg	
3	2447.80446449999	12.999668100000235	3.0	Left Leg	
4	2460.804671699996	12.998392799999692	2.0	Left Leg	39.0
5	2473.8047607000044	13.000198300000193	3.0	Left Leg	
6	2486.8047623000166	13.000057199999901	3.0	Left Leg	
7	2499.804990100005	12.998559999999998	2.0	Left Leg	39.0
8	2512.8049886999943	12.999282100000073	4.0		
9	2525.805187399994	13.0002214000001	4.0		
10	2538.80518190001	12.999131600000055	2.0	Left Leg	39.0
11	2551.8054176000005	12.999541700000009	3.0	Left Leg	
12	2564.8054738999926	12.999006800000188	2.0	Left Leg	39.0
13	2577.8055676000076	13.000723499999822	3.0	Left Leg	
14	2590.805707599997	12.998502400000234	1.0	Left Leg	45.5
15	2603.8057955999975	13.000474499999655	3.0	Left Leg	
16	2616.805733999994	12.999589200000173	3.0	Left Leg	
17	2629.8059900999942	12.999086400000124	1.0	Left Leg	45.5
18	2642.8059995000076	13.000099400000181	4.0		
19	2655.8061664999987	12.99981790000038	3.0	Left Leg	
20	2668.806271700014	12.999229099999866	2.0	Left Leg	39.0
21	2681.806355800014	12.998528300000089	4.0		
22	2694.806384399999	13.0002285999999	1.0	Left Leg	45.5
23	2707.8064476000145	12.999404099999992	4.0		
24	2720.806667800003	13.000367600000118	4.0		
25	2733.806607000006	12.998629800000344	1.0	Left Leg	45.5
26	2746.806856500014	13.000534300000254	3.0	Left Leg	
27	2759.806951400009	12.999615800000356	1.0	Left Leg	45.5
28	2772.8070366000175	12.999114899999768	4.0		
29	2785.8070775000087	12.99921039999981	2.0	Left Leg	39.0
30	2798.8072599000006	13.0008014	3.0	Left Leg	
31	2811.807317300001	12.99829200000022	1.0	Left Leg	45.5
32	2824.807388699992	12.99956820000034	4.0		
33	2837.8074410000117	13.000462399999833	1.0	Left Leg	45.5
34	2850.807623200002	12.998748500000147	4.0		
35	2863.8076490999956	12.999874399999953	2.0	Left Leg	39.0
36	2876.807757100003	12.999880699999721	4.0		
37	2889.8079283999978	12.99979280000025	4.0		
38	2902.807934500015	12.999229500000183	2.0	Left Leg	39.0
39	2915.808110700018	13.001509499999884	3.0	Left Leg	
40	Valence Rating:	-5.694444444444443			
41	Intensity Rating:	20.694444444444446			
42	Comfort Rating:	59.166666666666664			
