BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation.started,fixation.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,AvoidRating.response,AvoidRating.rt,AvoidRating.started,AvoidRating.stopped,RelaxRating.response,RelaxRating.rt,RelaxRating.started,RelaxRating.stopped,TaskAttentionRating.response,TaskAttentionRating.rt,TaskAttentionRating.started,TaskAttentionRating.stopped,BoredomRating.response,BoredomRating.rt,BoredomRating.started,BoredomRating.stopped,AlertnessRating.response,AlertnessRating.rt,AlertnessRating.started,AlertnessRating.stopped,PosThxRating.response,PosThxRating.rt,PosThxRating.started,PosThxRating.stopped,NegThxRating.response,NegThxRating.rt,NegThxRating.started,NegThxRating.stopped,SelfRating.response,SelfRating.rt,SelfRating.started,SelfRating.stopped,OtherRating.response,OtherRating.rt,OtherRating.started,OtherRating.stopped,ImageryRating.response,ImageryRating.rt,ImageryRating.started,ImageryRating.stopped,PresentRating.response,PresentRating.rt,PresentRating.started,PresentRating.stopped,subject number,gender,session,handedness,scanner,run,experience(1) or regulate(2),date,psychopyVersion,expName,body_site_order,frameRate,
36.62340779999977,36.62340779999977,None,space,127.67744070000117,36.62340779999977,None,203.60827639999843,None,50.0,178.42656825000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
,,,,,,,231.62522209999952,None,49.81481481481482,209.67507895000017,0.014779850000195438,5.01158254999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
,,,,,,,259.6421431999988,None,38.7037037037037,235.81072665000102,0.01663025000016205,5.015788549999343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
,,,,,,,287.65906019999966,None,44.07407407407407,261.84338435000245,0.014505849998386111,5.011474049999379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
,,,,,,,315.67599189999964,None,50.802469135802475,291.3924557500013,0.015390149997983826,5.013305749998835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
,,,,,,,343.69289969999954,None,40.24691358024692,318.12746385000173,0.016604849999566795,5.015678449999541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
,,,,,,,371.70981049999864,None,40.98765432098765,346.0278218500025,0.015179849999185535,5.012899749999633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
,,,,,,,399.7267435999984,None,40.06172839506172,375.62817135000296,0.015092049998202128,5.012627749998501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
,,,,,,,427.7436619,None,55.55555555555556,401.41180494999935,0.015009149998149951,5.012533449998955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
,,,,,,,455.7606309999992,None,52.962962962962955,433.728881250001,0.014921350000804523,5.012346750001598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,26,r,MH,,2,2022_May_11_2107,2020.2.10,acceptmap-regulate,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",59.98832627164017,
