	onset	duration	rt	response	correct	bodySite	temperature	condition
0	20.298778799828142	1.9974243198521435			1	Abdomen	47.5	1back
1	22.303048199974	2.005615710048005	0.8458189000375569	0.0	1	Abdomen	47.5	1back
2	24.303448899881914	2.0048424100968987	0.5129817000124604	2.0	1	Abdomen	47.5	1back
3	26.30440319981426	2.0029802098870277	0.5963190000038594	2.0	1	Abdomen	47.5	1back
4	28.363342399941757	1.9351107401307672	0.512535999994725	2.0	1	Abdomen	47.5	1back
5	30.319175299955532	2.006835810141638	0.5296434999909252	2.0	1	Abdomen	47.5	1back
6	32.32043399987742	2.004343509906903	0.44629019987769425	2.0	1	Abdomen	47.5	1back
7	34.32028329977766	2.0046876100823283	0.4796400999184698	2.0	1	Abdomen	47.5	1back
8	36.32037939992733	2.004542410140857	0.5795700000599027	2.0	1	Abdomen	47.5	1back
9	38.32031529978849	2.004693910246715	0.54637990007177	0.0	1	Abdomen	47.5	1back
10	60.34721229993738	1.9845702098682523			1	Abdomen	47.5	1back
11	62.3534161997959	2.0055806098971516	0.49609800009056926	2.0	1	Abdomen	47.5	1back
12	64.35447879997082	2.0034531101118773	0.4462028001435101	2.0	1	Abdomen	47.5	1back
13	66.35438529984094	2.003658009925857	0.5296899999957532	2.0	1	Abdomen	47.5	1back
14	68.39628129987977	1.9532679303083569	0.4123327999841422	0.0	1	Abdomen	47.5	1back
15	70.36933929985389	2.007209210190922	0.4463884001597762	2.0	1	Abdomen	47.5	1back
16	72.37137129995972	2.003171310061589	0.5130644999444485	2.0	1	Abdomen	47.5	1back
17	74.37148599978536	2.002977309981361	0.6797583000734448	0.0	1	Abdomen	47.5	1back
18	76.3716698999051	2.002655510092154	0.49616810004226863	2.0	1	Abdomen	47.5	1back
19	78.37137169996276	2.0032768100500107	0.5129068000242114	2.0	1	Abdomen	47.5	1back
20	100.39759509987198	1.9844898097217083			1	Abdomen	47.5	1back
21	102.40387649997137	2.0053252100478858	0.49622750002890825	0.0	1	Abdomen	47.5	1back
22	104.40476579987444	2.0035759101156145	0.5318721998482943	2.0	1	Abdomen	47.5	1back
23	106.4044157997705	2.004321009851992	0.6320413998328149	2.0	1	Abdomen	47.5	1back
24	108.4760224998463	1.9278030504938215	0.42877590004354715	2.0	1	Abdomen	47.5	1back
25	110.41959989978932	2.007336810231209	0.49623070005327463	2.0	1	Abdomen	47.5	1back
26	112.42134029977024	2.0038728101644665	0.43233289988711476	2.0	1	Abdomen	47.5	1back
27	114.42145529994741	2.003681710222736	0.596459599910304	2.0	1	Abdomen	47.5	1back
28	116.42147629987448	2.0037012100219727	0.27962690009735525	0.0	1	Abdomen	47.5	1back
29	118.42144269985147	2.0038093097973615	0.5796493000816554	0.0	1	Abdomen	47.5	1back
30	140.44816559995525	1.9840499099809676			1	Abdomen	47.5	1back
31	142.45420479984023	2.0053525099065155	0.3296491999644786	2.0	1	Abdomen	47.5	1back
32	144.45573279983364	2.0023362098727375	0.613047800026834	0.0	1	Abdomen	47.5	1back
33	146.4557163999416	2.002420010045171	0.515754499938339	2.0	1	Abdomen	47.5	1back
34	148.48938759998418	1.9684213302098215	0.4962385001126677	2.0	1	Abdomen	47.5	1back
35	150.47010349994525	2.007046909769997	0.46295939991250634	2.0	1	Abdomen	47.5	1back
36	152.47150609991513	2.0042692099232227	0.7129319999366999	2.0	1	Abdomen	47.5	1back
37	154.47151359985583	2.004229909973219	0.6292312999721617	2.0	1	Abdomen	47.5	1back
