	onset	duration	trial_type	body_site	temp
0	698.2561220997013	12.0	3.0	Right Arm	47.5
1	715.9061235999689	12.0	6.0	Right Arm	
2	731.9063428998925	12.0	4.0	Right Arm	36.5
3	744.9732087999582	12.0	5.0	Right Arm	
4	760.9732335000299	12.0	1.0	Right Arm	47.5
5	778.6567869000137	12.0	7.0		
6	794.6568049998023	12.0	3.0	Right Arm	47.5
7	810.6569562000223	12.0	5.0	Right Arm	
8	828.1237891996279	12.0	6.0	Right Arm	
9	844.1238213996403	12.0	4.0	Right Arm	36.5
10	861.774041599594	12.0	6.0	Right Arm	
11	877.7740730997175	12.0	3.0	Right Arm	47.5
12	895.2409589998424	12.0	6.0	Right Arm	
13	911.2409846996889	12.0	4.0	Right Arm	36.5
14	929.3411996997893	12.0	5.0	Right Arm	
15	945.3412301996723	12.0	4.0	Right Arm	36.5
16	963.4248438999057	12.0	7.0		
17	979.4248006995767	12.0	2.0	Right Arm	36.5
18	997.50835369993	12.0	7.0		
19	1013.508404399734	12.0	3.0	Right Arm	47.5
20	1031.4419146999717	12.0	5.0	Right Arm	
21	1047.4419801998883	12.0	2.0	Right Arm	36.5
22	1064.892145099584	12.0	6.0	Right Arm	
23	1080.8922365996987	12.0	4.0	Right Arm	36.5
24	1098.892423299607	12.0	6.0	Right Arm	
25	1114.8924652999267	12.0	1.0	Right Arm	47.5
26	1132.892669199966	12.0	7.0		
27	1148.892722199671	12.0	1.0	Right Arm	47.5
28	1166.8261281996965	12.0	6.0	Right Arm	
29	1182.8262709998526	12.0	2.0	Right Arm	36.5
30	1200.2763580000028	12.0	7.0		
31	1216.276553799864	12.0	1.0	Right Arm	47.5
32	1234.2434292999096	12.0	5.0	Right Arm	
33	1250.243461499922	12.0	3.0	Right Arm	47.5
34	1267.693650199566	12.0	6.0	Right Arm	
35	1283.6936961999163	12.0	2.0	Right Arm	36.5
36	1301.5939013999887	12.0	5.0	Right Arm	
37	1317.5938353999518	12.0	1.0	Right Arm	47.5
38	Valence Rating:	-12.345679012345684			
39	Intensity Rating:	36.25514403292181			
40	Comfort Rating:	60.781893004115226			
