BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation.started,fixation.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,AvoidRating.response,AvoidRating.rt,AvoidRating.started,AvoidRating.stopped,RelaxRating.response,RelaxRating.rt,RelaxRating.started,RelaxRating.stopped,TaskAttentionRating.response,TaskAttentionRating.rt,TaskAttentionRating.started,TaskAttentionRating.stopped,BoredomRating.response,BoredomRating.rt,BoredomRating.started,BoredomRating.stopped,AlertnessRating.response,AlertnessRating.rt,AlertnessRating.started,AlertnessRating.stopped,PosThxRating.response,PosThxRating.rt,PosThxRating.started,PosThxRating.stopped,NegThxRating.response,NegThxRating.rt,NegThxRating.started,NegThxRating.stopped,SelfRating.response,SelfRating.rt,SelfRating.started,SelfRating.stopped,OtherRating.response,OtherRating.rt,OtherRating.started,OtherRating.stopped,ImageryRating.response,ImageryRating.rt,ImageryRating.started,ImageryRating.stopped,PresentRating.response,PresentRating.rt,PresentRating.started,PresentRating.stopped,subject number,gender,session,handedness,scanner,run,experience(1) or regulate(2),date,psychopyVersion,expName,body_site_order,frameRate,
21.818437300004007,21.818437300004007,None,space,170.1523434999981,21.818437300004007,None,226.0536307000002,None,19.814814814814817,220.30215383999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,254.07057260000147,None,20.61728395061728,244.93581694000022,0.014906160002283286,5.012690660005319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,282.0874818000011,None,18.580246913580247,272.58631963999505,0.014814160000241827,5.012541059993964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,310.1044088999988,None,19.444444444444446,303.96790934000455,0.014567960002750624,5.01217675999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,338.12133750000066,None,18.580246913580247,329.984833839997,0.016593659995123744,5.016090159995656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,366.1382553000003,None,19.5679012345679,359.5199076399949,0.016582860000198707,5.016110459997435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,394.1551802000031,None,19.62962962962963,388.2853672400015,0.01510165999934543,5.013172159997339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,422.17210960000375,None,21.11111111111111,412.55370863999997,0.016586359997745603,5.01609525999811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,450.18903280000086,None,19.012345679012345,440.0204818399943,0.015085059996636119,5.013206360003096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,478.20596320000186,None,19.62962962962963,469.2207721399973,0.015268460003426298,5.013333360002434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,506.222883800001,None,20.061728395061728,498.2718245399956,0.015269360003003385,5.013309560003108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,534.2398040000044,None,19.38271604938272,524.1549946399973,0.014466360000369605,5.011974660003034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
,,,,,,,562.256724400002,None,18.950617283950617,555.8535729400028,0.014881859999150038,5.012674760000664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,28,r,MH,,2,2022_Jul_14_1141,2020.2.10,acceptmap-regulate,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",59.977640334746866,
