	onset	duration	trial_type	body_site	temp
0	6229.347967999987	13.026405999999952	3.0	Right Leg	
1	6242.347993799951	13.000709200000529	2.0	Right Leg	36.0
2	6255.348055099603	13.000091200000497	4.0		
3	6269.03167109983	13.0032712000002	3.0	Right Leg	
4	6282.031594599597	12.999462900000253	2.0	Right Leg	36.0
5	6295.181810899638	13.002658500000507	4.0		
6	6308.181801999919	13.001666500000283	2.0	Right Leg	36.0
7	6321.181877299678	12.999377200000708	4.0		
8	6334.332070599776	13.001636999999391	4.0		
9	6347.332091499586	13.000246499999776	2.0	Right Leg	36.0
10	6360.998952699825	13.00583430000006	4.0		
11	6373.998947999906	13.001481600000261	1.0	Right Leg	47.0
12	6387.015720799565	13.00139130000025	4.0		
13	6400.015825699549	13.000914100000045	2.0	Right Leg	36.0
14	6413.015920899808	13.000648299999739	3.0	Right Leg	
15	6426.682763599791	13.00586679999924	3.0	Right Leg	
16	6439.682781699579	13.001544099999592	2.0	Right Leg	36.0
17	6452.799683999736	12.991656799999873	4.0		
18	6465.799657699652	12.999680200000512	2.0	Right Leg	36.0
19	6478.949770899955	13.00269390000085	3.0	Right Leg	
20	6491.949838100001	13.001676100000623	1.0	Right Leg	47.0
21	6504.983275000006	13.001197800000227	3.0	Right Leg	
22	6517.983342399821	12.999395900000309	1.0	Right Leg	47.0
23	6530.983455799986	13.00020720000066	4.0		
24	6544.58362969989	13.002357200000006	4.0		
25	6557.583644999657	13.001642900000661	1.0	Right Leg	47.0
26	6570.617145099677	13.003543200000422	4.0		
27	6583.617049799766	13.0015599999997	1.0	Right Leg	47.0
28	6596.61729319999	13.000516699999935	3.0	Right Leg	
29	6609.80080189975	13.00520349999988	3.0	Right Leg	
30	6622.800794399809	13.001417800000127	1.0	Right Leg	47.0
31	6635.800909599755	12.996168099999522	4.0		
32	6648.800992299803	13.000191299999642	1.0	Right Leg	47.0
33	6661.80109939957	13.000389800000448	4.0		
34	6674.951230600011	13.004495099999986	3.0	Right Leg	
35	6687.9512937995605	13.00140520000059	1.0	Right Leg	47.0
36	6700.951395599637	12.99941040000067	3.0	Right Leg	
37	6714.084881099872	13.000808499999948	3.0	Right Leg	
38	6727.08493719995	13.00039310000011	2.0	Right Leg	36.0
39	6740.085086099803	12.999648699999852	3.0	Right Leg	
40	Valence Rating:	-17.942386831275726			
41	Intensity Rating:	28.600823045267493			
42	Comfort Rating:	54.773662551440324			
